ID,Country,Province,District,oneGroup,twoGroup,threeGroup,fourGroup,fiveGroup,sixGroup,sevenGroup,eightGroup,nineGroup,tenGroup,Total,Serbs,Montenegrins,Croats,Bosniaks,Albanians,Bulgarians,Macedonians,Turks,Roma,Others,Unstated,Unknown,Hungarians,Slovaks,Aromanians,Muslims,Yugoslavs,Greeks,Romanians,Gorans,Egyptians,Ashkali,Italians,Russians,Ruthenians,Bunjevacis,Slovenians,Czechs,Ukrainians,Germans,Poles,Jews,Austrians,Vlachs,Armenian,English,French,Spanish,Swedish,Finnish,Portugese,Dutch,Danish,Nigerian,Sri Lankan,Indian,Pakistan,Bangladeshi,Chinese,Filippino,Vietnamese,Iran,Syrians,Turkmenistan,Azerbaijan,Maronite Arabs,Sunni Arabs,Shia Arabs,Orthodox Arabs,Copt Arabs,Catholic Arabs
CR220,Croatia,Požeško-slavonska,Lipik,Croats,Serbs,Czechs,Italians,Unknown,Hungarians,Slovaks,Unstated,Others,Albanians,5127,540,0,4074,8,11,3,0,0,8,19,27,92,45,32,0,0,0,0,1,0,0,0,115,0,0,0,0,140,4,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR221,Croatia,Sisačko-moslavačka,Lipovljani,Croats,Ukrainians,Slovaks,Czechs,Serbs,Albanians,Unknown,Others,Others,Hungarians,2807,27,0,2532,2,13,0,0,0,0,5,5,9,3,65,0,0,0,0,0,0,0,0,2,0,0,0,1,46,96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR222,Croatia,Zadarska,Lišane Ostrovičke,Croats,Serbs,Unknown,Unstated,Bulgarians,.,.,.,.,.,593,60,0,527,0,0,1,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR223,Croatia,Istarska,Ližnjan − Lisignano,Croats,Others,Italians,Serbs,Unknown,Bosniaks,Unstated,Slovenians,Hungarians,Macedonians,4087,96,11,3321,54,7,2,12,0,3,246,35,78,13,6,0,0,0,0,0,0,0,0,159,4,4,0,19,4,1,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR224,Croatia,Krapinsko-zagorska,Lobor,Croats,Serbs,Others,Roma,Roma,Roma,Bosniaks,Bosniaks,Bosniaks,Bosniaks,2703,11,0,2675,1,1,0,0,0,2,6,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR225,Croatia,Primorsko-goranska,Lokve,Croats,Serbs,Bosniaks,Unstated,Unstated,Slovenians,Italians,Ukrainians,Ukrainians,.,850,12,0,809,8,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR226,Croatia,Vukovarsko-srijemska,Lovas,Croats,Serbs,Hungarians,Bosniaks,Bosniaks,Others,Others,Montenegrins,Montenegrins,Montenegrins,980,50,1,889,3,0,0,1,0,1,2,3,1,26,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR227,Croatia,Ličko-senjska,Lovinac,Croats,Serbs,Others,Montenegrins,Montenegrins,Bosniaks,Bosniaks,Bosniaks,Bosniaks,.,943,142,2,788,1,0,0,0,0,0,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR228,Croatia,Primorsko-goranska,Lovran,Croats,Serbs,Italians,Unstated,Slovenians,Others,Others,Albanians,Bosniaks,Hungarians,3527,72,1,3170,17,27,0,2,0,0,37,43,37,8,1,0,0,0,0,1,0,0,0,53,5,0,0,40,2,2,4,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR229,Croatia,Splitsko-dalmatinska,Lovreć,Croats,Others,Unknown,Albanians,.,.,.,.,.,.,1402,0,0,1396,0,1,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR230,Croatia,Varaždinska,Ludbreg,Croats,Roma,Serbs,Unstated,Albanians,Unknown,Slovenians,Bosniaks,Bosniaks,Macedonians,8477,67,1,8205,7,24,0,3,0,85,7,34,22,0,1,0,0,0,0,0,0,0,0,0,2,0,0,16,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR231,Croatia,Virovitičko-podravska,Lukač,Croats,Serbs,Unknown,Hungarians,Unstated,Bosniaks,Bosniaks,Macedonians,Macedonians,Montenegrins,2759,97,2,2615,4,1,1,3,3,0,4,5,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR232,Croatia,Istarska,Lupoglav,Croats,Others,Serbs,Serbs,Italians,Unknown,Unknown,Bosniaks,Bosniaks,Bosniaks,836,5,0,671,1,1,0,0,0,0,144,5,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR233,Croatia,Varaždinska,Ljubešćica,Croats,Slovenians,Unknown,Unknown,Bosniaks,Bosniaks,Bosniaks,Bosniaks,.,.,1689,0,0,1673,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR234,Croatia,Krapinsko-zagorska,Mače,Croats,Unstated,Unknown,Bosniaks,Bosniaks,Serbs,Serbs,Serbs,Serbs,Serbs,2258,1,0,2238,2,0,0,1,0,0,2,6,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR235,Croatia,Splitsko-dalmatinska,Makarska,Croats,Serbs,Albanians,Others,Unknown,Bosniaks,Unstated,Slovenians,Czechs,Slovaks,13301,115,9,12702,64,94,0,10,0,11,91,35,90,7,12,0,0,0,0,1,0,0,0,3,8,0,0,15,14,3,9,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR236,Croatia,Međimurska,Mala Subotica,Croats,Roma,Unknown,Unstated,Others,Serbs,Serbs,Russians,Bosniaks,Macedonians,4344,4,0,3417,2,0,0,1,0,885,6,9,10,0,1,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR237,Croatia,Varaždinska,Mali Bukovec,Croats,Roma,Unknown,Unknown,Serbs,Serbs,Serbs,Serbs,Serbs,.,1809,1,1,1755,0,0,0,0,0,45,0,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR238,Croatia,Primorsko-goranska,Mali Lošinj,Croats,Serbs,Albanians,Italians,Bosniaks,Unstated,Others,Slovenians,Unknown,Hungarians,7537,311,12,6527,107,147,1,12,0,9,68,85,39,15,10,0,0,0,0,3,0,0,0,109,5,2,0,52,5,1,15,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR239,Croatia,Primorsko-goranska,Malinska-Dubašnica,Croats,Bosniaks,Serbs,Others,Albanians,Unknown,Slovenians,Unstated,Germans,Italians,3212,51,1,2947,55,32,1,4,2,0,36,11,27,4,4,0,0,0,0,0,0,0,0,7,3,1,0,14,0,0,9,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR240,Croatia,Istarska,Marčana,Croats,Others,Bosniaks,Serbs,Unstated,Italians,Unknown,Slovenians,Macedonians,Germans,4250,54,0,3632,67,5,0,17,0,0,316,51,29,7,0,0,0,0,0,0,0,0,0,34,0,2,0,24,1,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR241,Croatia,Krapinsko-zagorska,Marija Bistrica,Croats,Unknown,Unstated,Serbs,Serbs,Albanians,Macedonians,Macedonians,Montenegrins,Montenegrins,5553,6,1,5500,0,4,0,2,0,0,6,7,21,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR242,Croatia,Osječko-baranjska,Marijanci,Croats,Serbs,Hungarians,Roma,Bosniaks,Bosniaks,Bosniaks,Bosniaks,Albanians,Albanians,1951,16,0,1916,2,1,0,2,0,3,2,0,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR243,Croatia,Splitsko-dalmatinska,Marina,Croats,Others,Serbs,Unknown,Bosniaks,Albanians,Albanians,Albanians,Czechs,Czechs,4273,24,1,4156,9,6,0,6,0,0,31,6,14,2,2,0,0,0,0,0,0,0,0,1,1,1,0,2,3,1,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR244,Croatia,Sisačko-moslavačka,Martinska Ves,Croats,Serbs,Others,Bosniaks,Hungarians,Unknown,Unstated,Unstated,Unstated,.,2861,19,0,2815,4,0,0,0,0,0,15,1,2,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR245,Croatia,Varaždinska,Maruševec,Croats,Unknown,Slovenians,Serbs,Serbs,Serbs,Albanians,Albanians,Albanians,Germans,5682,5,1,5616,1,3,0,1,1,5,5,3,22,3,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR246,Croatia,Primorsko-goranska,Matulji,Croats,Slovenians,Serbs,Unstated,Others,Unknown,Italians,Bosniaks,Albanians,Germans,10773,161,9,9946,49,31,0,8,0,1,92,101,74,5,6,0,0,0,0,1,0,0,0,69,11,4,0,178,5,5,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR247,Croatia,Istarska,Medulin,Croats,Albanians,Others,Italians,Serbs,Unstated,Unknown,Bosniaks,Slovenians,Germans,6552,201,15,5056,89,281,1,14,0,22,258,121,108,10,7,0,0,0,0,1,0,0,0,226,19,1,0,76,3,3,28,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR248,Croatia,Dubrovačko-neretvanska,Metković,Croats,Serbs,Unknown,Others,Unstated,Bosniaks,Montenegrins,Albanians,Albanians,Albanians,15235,264,11,14789,14,4,0,4,0,0,50,23,56,2,0,0,0,0,0,2,0,0,0,4,0,0,0,2,3,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR249,Croatia,Krapinsko-zagorska,Mihovljan,Croats,Others,Others,Others,Bosniaks,Bosniaks,.,.,.,.,1677,0,0,1669,1,0,0,0,0,0,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR250,Croatia,Virovitičko-podravska,Mikleuš,Croats,Serbs,Ruthenians,Montenegrins,Montenegrins,Montenegrins,Macedonians,Macedonians,Macedonians,.,1067,56,2,999,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR251,Croatia,Splitsko-dalmatinska,Milna,Croats,Serbs,Others,Slovenians,Unknown,Unknown,Bosniaks,Bosniaks,Bosniaks,Bosniaks,931,12,1,879,2,2,0,0,0,0,8,2,6,6,2,0,0,0,0,0,0,0,0,0,1,0,0,7,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR252,Croatia,Dubrovačko-neretvanska,Mljet,Croats,Unknown,Others,Albanians,Serbs,Serbs,Serbs,Serbs,Serbs,.,1062,1,1,1034,0,4,0,0,0,1,5,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR253,Croatia,Koprivničko-križevačka,Molve,Croats,Roma,Unstated,Serbs,Others,Montenegrins,Montenegrins,Montenegrins,Montenegrins,.,1767,3,1,1733,0,0,0,0,0,20,2,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR254,Croatia,Osječko-baranjska,Podravska Moslavina,Croats,Serbs,Bosniaks,Bosniaks,Bosniaks,Bosniaks,.,.,.,.,954,15,0,935,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR255,Croatia,Primorsko-goranska,Mošćenička Draga,Croats,Unknown,Others,Italians,Serbs,Serbs,Germans,Albanians,Czechs,Bosniaks,1288,7,1,1219,2,5,1,1,0,0,10,1,16,0,0,0,0,0,0,1,0,0,0,8,0,0,0,7,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR256,Croatia,Istarska,Motovun − Montona,Croats,Others,Italians,Unstated,Hungarians,Slovenians,Serbs,Serbs,Serbs,Unknown,912,2,0,692,0,0,0,0,0,0,93,39,1,4,0,0,0,0,0,0,0,0,0,74,0,0,0,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR257,Croatia,Primorsko-goranska,Mrkopalj,Croats,Unknown,Serbs,Bosniaks,Bosniaks,Italians,Italians,Italians,Italians,.,924,3,0,905,2,0,0,0,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR258,Croatia,Međimurska,Mursko Središće,Croats,Roma,Unknown,Others,Slovenians,Unstated,Russians,Serbs,Serbs,Ukrainians,5855,9,1,5157,3,1,0,0,0,408,56,31,106,9,1,0,0,0,0,2,0,0,0,2,10,0,0,47,2,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR259,Croatia,Osječko-baranjska,Našice,Croats,Slovaks,Serbs,Unstated,Albanians,Unknown,Others,Hungarians,Bosniaks,Bosniaks,14291,373,1,12927,8,40,0,8,0,3,33,72,34,16,758,0,0,0,0,0,0,0,0,1,1,0,0,5,2,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR260,Croatia,Međimurska,Nedelišće,Croats,Roma,Slovenians,Others,Unknown,Albanians,Unstated,Russians,Serbs,Germans,11017,10,0,9256,1,18,0,2,0,1575,42,17,23,5,0,0,0,0,0,0,0,0,0,1,12,0,0,44,1,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR261,Croatia,Splitsko-dalmatinska,Nerežišća,Croats,Others,Bosniaks,Bosniaks,Hungarians,Hungarians,Serbs,Unstated,Unstated,Unstated,878,2,0,847,6,0,0,6,0,0,7,1,1,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR262,Croatia,Karlovačka,Netretić,Croats,Slovenians,Serbs,Unknown,Unstated,Bosniaks,Macedonians,Macedonians,.,.,2439,7,0,2400,3,0,0,1,0,0,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR263,Croatia,Zadarska,Nin,Croats,Serbs,Bosniaks,Albanians,Albanians,Albanians,Unknown,Slovenians,Slovenians,Slovaks,2705,52,1,2591,19,8,0,0,0,0,8,8,6,0,2,0,0,0,0,0,0,0,0,0,2,0,0,3,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR264,Croatia,Virovitičko-podravska,Nova Bukovica,Croats,Serbs,Slovaks,Unstated,Others,Unknown,Macedonians,Macedonians,Macedonians,Macedonians,1275,124,0,1121,0,0,0,1,0,0,5,6,4,1,11,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR265,Croatia,Brodsko-posavska,Nova Gradiška,Croats,Serbs,Unknown,Unstated,Albanians,Others,Roma,Bosniaks,Macedonians,Macedonians,11690,375,3,10992,9,38,2,7,0,28,30,73,95,3,3,0,0,0,0,0,0,0,0,6,1,2,0,3,6,7,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR266,Croatia,Brodsko-posavska,Nova Kapela,Croats,Serbs,Albanians,Bosniaks,Bosniaks,Others,Others,Others,Others,Others,3393,15,0,3353,3,13,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR267,Croatia,Bjelovarsko-bilogorska,Nova Rača,Croats,Albanians,Serbs,Hungarians,Unstated,Unstated,Others,Unknown,Montenegrins,Romanians,2756,34,3,2586,0,77,0,0,0,0,5,7,4,28,0,0,0,0,0,2,0,0,0,0,0,0,0,2,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR268,Croatia,Ličko-senjska,Novalja,Croats,Unknown,Albanians,Bosniaks,Others,Serbs,Unstated,Slovenians,Russians,Germans,3680,23,2,3482,29,33,0,3,0,0,26,15,39,1,0,0,0,0,0,0,0,0,0,1,6,1,0,14,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR269,Croatia,Varaždinska,Novi Marof,Croats,Unknown,Albanians,Others,Serbs,Slovenians,Unstated,Bosniaks,Germans,Czechs,11795,12,1,11684,6,19,2,0,2,0,13,7,25,2,2,0,0,0,0,0,0,0,0,0,2,0,0,10,3,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR270,Croatia,Primorsko-goranska,Novi Vinodolski,Croats,Serbs,Albanians,Bosniaks,Bosniaks,Roma,Others,Unstated,Slovenians,Slovenians,4328,104,7,4007,26,46,1,5,1,23,20,19,26,4,1,0,0,0,0,0,0,0,0,5,1,2,0,12,1,4,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR271,Croatia,Zadarska,Novigrad − Cittanova,Croats,Albanians,Slovenians,Slovenians,Czechs,Serbs,Serbs,Serbs,Serbs,.,2160,1,0,2143,0,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR272,Croatia,Koprivničko-križevačka,Novigrad Podravski,Croats,Serbs,Roma,Unstated,Unstated,Ruthenians,Others,Germans,Macedonians,Macedonians,2300,101,0,2127,0,0,0,1,0,25,3,17,17,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR273,Croatia,Sisačko-moslavačka,Novska,Croats,Serbs,Albanians,Albanians,Others,Unstated,Czechs,Ukrainians,Unknown,Bosniaks,11137,349,2,10474,15,59,0,7,1,59,34,32,22,7,3,0,0,0,0,1,0,0,0,5,0,0,0,2,30,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR274,Croatia,Vukovarsko-srijemska,Nuštar,Croats,Hungarians,Serbs,Albanians,Unknown,Unstated,Germans,Ruthenians,Others,Bosniaks,4861,45,0,4642,1,37,0,0,0,0,3,6,8,109,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR275,Croatia,Vukovarsko-srijemska,Nijemci,Croats,Serbs,Bosniaks,Unstated,Others,Others,Slovaks,Germans,Macedonians,Macedonians,3526,286,0,3188,12,0,0,2,0,0,8,10,8,1,4,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR276,Croatia,Zadarska,Obrovac,Croats,Serbs,Bosniaks,Bosniaks,Germans,Unknown,Unstated,Hungarians,Slovaks,Austrians,3453,1082,1,2269,19,3,1,1,0,0,19,8,13,6,5,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,16,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR277,Croatia,Karlovačka,Ogulin,Croats,Serbs,Unstated,Albanians,Unknown,Others,Bosniaks,Macedonians,Roma,Russians,12246,1841,3,10140,18,36,0,7,0,6,24,113,29,2,4,0,0,0,0,0,0,0,0,4,5,0,0,5,2,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR278,Croatia,Šibensko-kninska,Promina,Croats,Unknown,Serbs,Unstated,Slovaks,Slovaks,Slovaks,Slovaks,Slovaks,Slovaks,943,14,0,834,0,0,0,0,0,0,0,3,86,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR279,Croatia,Brodsko-posavska,Okučani,Croats,Serbs,Unknown,Unstated,Bosniaks,Bosniaks,Hungarians,Hungarians,Albanians,Albanians,2323,371,0,1879,4,1,0,1,0,0,4,11,43,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR280,Croatia,Splitsko-dalmatinska,Omiš,Croats,Unknown,Others,Serbs,Bosniaks,Bosniaks,Unstated,Germans,Slovenians,Macedonians,14139,29,1,13853,23,23,0,7,0,0,55,18,82,4,1,0,0,0,0,3,0,0,0,5,2,0,0,8,2,3,15,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR281,Croatia,Primorsko-goranska,Omišalj,Croats,Serbs,Bosniaks,Albanians,Unstated,Unknown,Roma,Italians,Others,Slovenians,2992,83,6,2641,73,51,0,2,0,16,9,43,33,3,1,0,0,0,0,0,0,0,0,13,0,0,0,7,3,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR282,Croatia,Primorsko-goranska,Opatija,Croats,Serbs,Unstated,Unstated,Slovenians,Others,Unknown,Albanians,Bosniaks,Germans,10619,208,19,9483,76,79,3,23,1,8,108,151,93,17,3,0,0,0,0,1,0,0,0,151,24,3,0,114,9,3,31,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR283,Croatia,Brodsko-posavska,Oprisavci,Croats,Unstated,Others,Serbs,Unknown,Germans,Bosniaks,Bosniaks,Bosniaks,.,1968,4,0,1939,1,0,0,1,0,0,5,12,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR284,Croatia,Istarska,Oprtalj − Portole,Croats,Italians,Unknown,Others,Slovenians,Serbs,Serbs,Bosniaks,Germans,.,748,5,0,532,2,0,0,0,0,0,38,5,69,0,0,0,0,0,0,0,0,0,0,82,0,0,0,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR285,Croatia,Dubrovačko-neretvanska,Opuzen,Croats,Unknown,Serbs,Others,Unstated,Bosniaks,Bosniaks,Ruthenians,Ruthenians,Ruthenians,2838,13,0,2793,2,2,0,0,0,0,5,4,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR286,Croatia,Virovitičko-podravska,Orahovica,Croats,Serbs,Unstated,Albanians,Hungarians,Others,Bosniaks,Unknown,Slovenians,Macedonians,4537,305,2,4084,9,38,0,4,0,0,10,42,7,15,4,0,0,0,0,0,0,0,0,1,2,2,0,5,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
