ID,Old ID1,Old ID,Country,Province,District
IN1570,1101,1101,Bihar,Supaul,Supaul
IN1571,1103,1103,Bihar,Supaul,Tribeniganj
IN1572,1263,1263,Bihar,Vaishali,Bhagwanpur
IN1573,1272,1272,Bihar,Vaishali,Bidupur
IN1574,1265,1265,Bihar,Vaishali,Chehra Kalan
IN1575,1273,1273,Bihar,Vaishali,Desri
IN1576,1264,1264,Bihar,Vaishali,Goraul
IN1577,1270,1270,Bihar,Vaishali,Hajipur
IN1578,1268,1268,Bihar,Vaishali,Jandaha
IN1579,1262,1262,Bihar,Vaishali,Lalganj
IN1580,1275,1275,Bihar,Vaishali,Mahnar
IN1581,1267,1267,Bihar,Vaishali,Mahua
IN1582,1266,1266,Bihar,Vaishali,Patepur
IN1583,1261,1261,Bihar,Vaishali,Paterhi Belsar
IN1584,1271,1271,Bihar,Vaishali,Raghopur
IN1585,1269,1269,Bihar,Vaishali,Raja Pakar
IN1586,1274,1274,Bihar,Vaishali,Sahdai Buzurg
IN1587,1260,1260,Bihar,Vaishali,Vaishali
IN1588,275,275,Chandigarh,Chandigarh,Chandigarh
IN1589,3376,3376,Chhattisgarh,Balod,Balod
IN1590,3377,3377,Chhattisgarh,Balod,Dondi
IN1591,3375,3375,Chhattisgarh,Balod,Dondi Luhara
IN1592,3374,3374,Chhattisgarh,Balod,Gunderdehi
IN1593,3378,3378,Chhattisgarh,Balod,Gurur
IN1594,3386,3386,Chhattisgarh,Baloda Bazar,Baloda Bazar
IN1595,3385,3385,Chhattisgarh,Baloda Bazar,Bhatapara
IN1596,3389,3389,Chhattisgarh,Baloda Bazar,Bilaigarh
IN1597,3388,3388,Chhattisgarh,Baloda Bazar,Kasdol
IN1598,3387,3387,Chhattisgarh,Baloda Bazar,Palari
IN1599,3384,3384,Chhattisgarh,Baloda Bazar,Simga
IN1600,906,906,Chhattisgarh,Balrampur,Balrampur
IN1601,3361,3361,Chhattisgarh,Balrampur,Balrampur
IN1602,3365,3365,Chhattisgarh,Balrampur,Rajpur
IN1603,3360,3360,Chhattisgarh,Balrampur,Ramanujganj
IN1604,3363,3363,Chhattisgarh,Balrampur,Samri (Kusmi)
IN1605,3364,3364,Chhattisgarh,Balrampur,Shankargarh
IN1606,907,907,Chhattisgarh,Balrampur,Tulsipur
IN1607,908,908,Chhattisgarh,Balrampur,Utraula
IN1608,3362,3362,Chhattisgarh,Balrampur,Wadrafnagar
IN1609,3370,3370,Chhattisgarh,Bametara,Bemetara
IN1610,3373,3373,Chhattisgarh,Bametara,Berla
IN1611,3369,3369,Chhattisgarh,Bametara,Nawagarh
IN1612,3371,3371,Chhattisgarh,Bametara,Saja
IN1613,3372,3372,Chhattisgarh,Bametara,Thanakhamria
IN1614,3341,3341,Chhattisgarh,Bastar,Bakavand
IN1615,3339,3339,Chhattisgarh,Bastar,Bastanar
IN1616,3340,3340,Chhattisgarh,Bastar,Bastar
IN1617,3343,3343,Chhattisgarh,Bastar,Darbha
IN1618,3337,3337,Chhattisgarh,Bastar,Jagdalpur
IN1619,3338,3338,Chhattisgarh,Bastar,Lohandiguda
IN1620,3342,3342,Chhattisgarh,Bastar,Tokapal
IN1621,3353,3353,Chhattisgarh,Bijapur,Bhairamgarh
IN1622,3350,3350,Chhattisgarh,Bijapur,Bhopalpattnam
IN1623,3352,3352,Chhattisgarh,Bijapur,Bijapur
IN1624,3351,3351,Chhattisgarh,Bijapur,Usur
IN1625,152,152,Chhattisgarh,Bilaspur,Bharari
IN1626,3298,3298,Chhattisgarh,Bilaspur,Bilaspur
IN1627,155,155,Chhattisgarh,Bilaspur,Bilaspur Sadar
IN1628,3300,3300,Chhattisgarh,Bilaspur,Bilha
IN1629,151,151,Chhattisgarh,Bilaspur,Ghumarwin
IN1630,153,153,Chhattisgarh,Bilaspur,Jhanduta
IN1631,3296,3296,Chhattisgarh,Bilaspur,Kota
IN1632,3294,3294,Chhattisgarh,Bilaspur,Marwahi
IN1633,3299,3299,Chhattisgarh,Bilaspur,Masturi
IN1634,154,154,Chhattisgarh,Bilaspur,Naina Devi
IN1635,156,156,Chhattisgarh,Bilaspur,Namhol
IN1636,3295,3295,Chhattisgarh,Bilaspur,Pendra
IN1637,3293,3293,Chhattisgarh,Bilaspur,Pendra Road Gorella
IN1638,3297,3297,Chhattisgarh,Bilaspur,Takhatpur
IN1639,3346,3346,Chhattisgarh,Dakshin Bastar Dantewada,Dantewada
IN1640,3347,3347,Chhattisgarh,Dakshin Bastar Dantewada,Gidam
IN1641,3348,3348,Chhattisgarh,Dakshin Bastar Dantewada,Katekalyan
IN1642,3349,3349,Chhattisgarh,Dakshin Bastar Dantewada,Kuakonda
IN1643,3328,3328,Chhattisgarh,Dhamtari,Dhamtari
IN1644,3326,3326,Chhattisgarh,Dhamtari,Kurud
IN1645,3327,3327,Chhattisgarh,Dhamtari,Magarlod
IN1646,3329,3329,Chhattisgarh,Dhamtari,Nagri
IN1647,3314,3314,Chhattisgarh,Durg,Dhamdha
IN1648,3315,3315,Chhattisgarh,Durg,Durg
IN1649,3316,3316,Chhattisgarh,Durg,Patan
IN1650,3380,3380,Chhattisgarh,Gariaband,Bindranavagarh (Gariyaband)
IN1651,3381,3381,Chhattisgarh,Gariaband,Chhura
IN1652,3383,3383,Chhattisgarh,Gariaband,Deobhog
IN1653,3382,3382,Chhattisgarh,Gariaband,Mainpur
IN1654,3379,3379,Chhattisgarh,Gariaband,Rajim
IN1655,3284,3284,Chhattisgarh,Janjgir - Champa,Akaltara
IN1656,3285,3285,Chhattisgarh,Janjgir - Champa,Baloda
IN1657,3287,3287,Chhattisgarh,Janjgir - Champa,Champa
IN1658,3290,3290,Chhattisgarh,Janjgir - Champa,Dabhra
IN1659,3292,3292,Chhattisgarh,Janjgir - Champa,Jaijaipur
IN1660,3283,3283,Chhattisgarh,Janjgir - Champa,Janjgir
IN1661,3291,3291,Chhattisgarh,Janjgir - Champa,Malkharoda
IN1662,3286,3286,Chhattisgarh,Janjgir - Champa,Nawagarh
IN1663,3289,3289,Chhattisgarh,Janjgir - Champa,Pamgarh
IN1664,3288,3288,Chhattisgarh,Janjgir - Champa,Sakti
IN1665,3261,3261,Chhattisgarh,Jashpur,Bagicha
IN1666,3266,3266,Chhattisgarh,Jashpur,Duldula
IN1667,3267,3267,Chhattisgarh,Jashpur,Farsabahar
IN1668,3263,3263,Chhattisgarh,Jashpur,Jashpur
IN1669,3262,3262,Chhattisgarh,Jashpur,Kansabel
IN1670,3265,3265,Chhattisgarh,Jashpur,Kunkuri
IN1671,3264,3264,Chhattisgarh,Jashpur,Manora
IN1672,3268,3268,Chhattisgarh,Jashpur,Pathalgaon
IN1673,3302,3302,Chhattisgarh,Kabeerdham,Bodla
IN1674,3301,3301,Chhattisgarh,Kabeerdham,Kawardha
IN1675,3304,3304,Chhattisgarh,Kabeerdham,Pandariya
IN1676,3303,3303,Chhattisgarh,Kabeerdham,Sahaspur Lohara
IN1677,3391,3391,Chhattisgarh,Kondagaon,Bade Rajpur
IN1678,3394,3394,Chhattisgarh,Kondagaon,Farasgaon
IN1679,3390,3390,Chhattisgarh,Kondagaon,Keskal
IN1680,3392,3392,Chhattisgarh,Kondagaon,Kondagaon
IN1681,3393,3393,Chhattisgarh,Kondagaon,Makdi
IN1682,3282,3282,Chhattisgarh,Korba,Kartala
IN1683,3278,3278,Chhattisgarh,Korba,Katghora
IN1684,3281,3281,Chhattisgarh,Korba,Korba
IN1685,3280,3280,Chhattisgarh,Korba,Pali
IN1686,3279,3279,Chhattisgarh,Korba,Poundi-Uproda
IN1687,3250,3250,Chhattisgarh,Koriya,Baikunthpur
IN1688,3249,3249,Chhattisgarh,Koriya,Bharatpur
IN1689,3253,3253,Chhattisgarh,Koriya,Khadganva
IN1690,3252,3252,Chhattisgarh,Koriya,Manendragarh
IN1691,3251,3251,Chhattisgarh,Koriya,Sonhat
IN1692,3325,3325,Chhattisgarh,Mahasamund,Bagbahra
IN1693,3321,3321,Chhattisgarh,Mahasamund,Basna
IN1694,3323,3323,Chhattisgarh,Mahasamund,Mahasamund
IN1695,3324,3324,Chhattisgarh,Mahasamund,Pithora
IN1696,3322,3322,Chhattisgarh,Mahasamund,Saraipali
IN1697,3366,3366,Chhattisgarh,Mungeli,Lormi
IN1698,3367,3367,Chhattisgarh,Mungeli,Mungeli
IN1699,3368,3368,Chhattisgarh,Mungeli,Pathariya
IN1700,3344,3344,Chhattisgarh,Narayanpur,Narayanpur
IN1701,3345,3345,Chhattisgarh,Narayanpur,Orchha
IN1702,4188,4188,Chhattisgarh,Raigarh,Alibag
IN1703,3277,3277,Chhattisgarh,Raigarh,Baramkela
IN1704,3271,3271,Chhattisgarh,Raigarh,Gharghoda
IN1705,4185,4185,Chhattisgarh,Raigarh,Karjat
IN1706,4186,4186,Chhattisgarh,Raigarh,Khalapur
IN1707,3275,3275,Chhattisgarh,Raigarh,Kharsia
IN1708,3270,3270,Chhattisgarh,Raigarh,Lailunga
IN1709,4196,4196,Chhattisgarh,Raigarh,Mahad
IN1710,4192,4192,Chhattisgarh,Raigarh,Mangaon
IN1711,4195,4195,Chhattisgarh,Raigarh,Mhasla
IN1712,4189,4189,Chhattisgarh,Raigarh,Murud
IN1713,4184,4184,Chhattisgarh,Raigarh,Panvel
IN1714,4187,4187,Chhattisgarh,Raigarh,Pen
IN1715,4197,4197,Chhattisgarh,Raigarh,Poladpur
IN1716,3274,3274,Chhattisgarh,Raigarh,Pusour
IN1717,3273,3273,Chhattisgarh,Raigarh,Raigarh
IN1718,4190,4190,Chhattisgarh,Raigarh,Roha
IN1719,3276,3276,Chhattisgarh,Raigarh,Sarangarh
IN1720,4194,4194,Chhattisgarh,Raigarh,Shrivardhan
IN1721,4191,4191,Chhattisgarh,Raigarh,Sudhagad
IN1722,4193,4193,Chhattisgarh,Raigarh,Tala
IN1723,3272,3272,Chhattisgarh,Raigarh,Tamnar
IN1724,3269,3269,Chhattisgarh,Raigarh,Udaipur (Dharamjaigarh)
IN1725,4183,4183,Chhattisgarh,Raigarh,Uran
IN1726,3318,3318,Chhattisgarh,Raipur,Abhanpur
IN1727,3317,3317,Chhattisgarh,Raipur,Arang
IN1728,3319,3319,Chhattisgarh,Raipur,Raipur
IN1729,3320,3320,Chhattisgarh,Raipur,Tilda
IN1730,3313,3313,Chhattisgarh,Rajnandgaon,Ambagarh
IN1731,3305,3305,Chhattisgarh,Rajnandgaon,Chhuikhadan
IN1732,3309,3309,Chhattisgarh,Rajnandgaon,Chhuriya
IN1733,3310,3310,Chhattisgarh,Rajnandgaon,Dongargaon
IN1734,3307,3307,Chhattisgarh,Rajnandgaon,Dongargarh
IN1735,3306,3306,Chhattisgarh,Rajnandgaon,Khairagarh
IN1736,3312,3312,Chhattisgarh,Rajnandgaon,Manpur
IN1737,3311,3311,Chhattisgarh,Rajnandgaon,Mohla
IN1738,3308,3308,Chhattisgarh,Rajnandgaon,Rajnandgaon
IN1739,3396,3396,Chhattisgarh,Sukma,Chhindgarh
IN1740,3395,3395,Chhattisgarh,Sukma,Konta
IN1741,3397,3397,Chhattisgarh,Sukma,Sukma
IN1742,3357,3357,Chhattisgarh,Surajpur,Bhaiyathan
IN1743,3356,3356,Chhattisgarh,Surajpur,Oudgi
IN1744,3354,3354,Chhattisgarh,Surajpur,Pratappur
IN1745,3359,3359,Chhattisgarh,Surajpur,Premnagar
IN1746,3358,3358,Chhattisgarh,Surajpur,Ramanujnagar
IN1747,3355,3355,Chhattisgarh,Surajpur,Surajpur
IN1748,3254,3254,Chhattisgarh,Surguja,Ambikapur
IN1749,3259,3259,Chhattisgarh,Surguja,Batouli
IN1750,3255,3255,Chhattisgarh,Surguja,Lakhanpur
IN1751,3257,3257,Chhattisgarh,Surguja,Lundra
IN1752,3260,3260,Chhattisgarh,Surguja,Mainpat
IN1753,3258,3258,Chhattisgarh,Surguja,Sitapur
IN1754,3256,3256,Chhattisgarh,Surguja,Udaypur
IN1755,3335,3335,Chhattisgarh,Uttar Bastar Kanker,Antagarh
IN1756,3331,3331,Chhattisgarh,Uttar Bastar Kanker,Bhanupratappur
IN1757,3330,3330,Chhattisgarh,Uttar Bastar Kanker,Charama
IN1758,3332,3332,Chhattisgarh,Uttar Bastar Kanker,Durgkondal
IN1759,3333,3333,Chhattisgarh,Uttar Bastar Kanker,Kanker
IN1760,3334,3334,Chhattisgarh,Uttar Bastar Kanker,Narharpur
IN1761,3336,3336,Chhattisgarh,Uttar Bastar Kanker,Pakhanjur
IN1762,3966,3966,Dadra & Nagar Haveli,Dadra & Nagar Haveli,Dadra & Nagar Haveli
IN1763,3965,3965,Daman and Diu,Daman,Daman
IN1764,3964,3964,Daman and Diu,Diu,Diu
IN1765,4499,4499,Goa,North Goa,Bardez
IN1766,4501,4501,Goa,North Goa,Bicholim
IN1767,4498,4498,Goa,North Goa,Pernem
IN1768,4502,4502,Goa,North Goa,Satari
IN1769,4500,4500,Goa,North Goa,Tiswadi
IN1770,4508,4508,Goa,South Goa,Canacona
IN1771,4504,4504,Goa,South Goa,Mormugao
IN1772,4503,4503,Goa,South Goa,Ponda
IN1773,4506,4506,Goa,South Goa,Quepem
IN1774,4505,4505,Goa,South Goa,Salcete
IN1775,4507,4507,Goa,South Goa,Sanguem
IN1776,3793,3793,Gujarat,Ahmadabad,Ahmadabad City
IN1777,3796,3796,Gujarat,Ahmadabad,Bavla
IN1778,3794,3794,Gujarat,Ahmadabad,Daskroi
IN1779,3790,3790,Gujarat,Ahmadabad,Detroj-Rampura
IN1780,3797,3797,Gujarat,Ahmadabad,Dhandhuka
IN1781,3795,3795,Gujarat,Ahmadabad,Dholka
IN1782,3789,3789,Gujarat,Ahmadabad,Mandal
IN1783,3792,3792,Gujarat,Ahmadabad,Sanand
IN1784,3791,3791,Gujarat,Ahmadabad,Viramgam
IN1785,3838,3838,Gujarat,Amreli,Amreli
IN1786,3835,3835,Gujarat,Amreli,Babra
IN1787,3839,3839,Gujarat,Amreli,Bagasara
IN1788,3840,3840,Gujarat,Amreli,Dhari
IN1789,3843,3843,Gujarat,Amreli,Jafrabad
IN1790,3842,3842,Gujarat,Amreli,Khambha
IN1791,3834,3834,Gujarat,Amreli,Kunkavav Vadia
IN1792,3836,3836,Gujarat,Amreli,Lathi
IN1793,3837,3837,Gujarat,Amreli,Lilia
IN1794,3844,3844,Gujarat,Amreli,Rajula
IN1795,3841,3841,Gujarat,Amreli,Savar Kundla
IN1796,3857,3857,Gujarat,Anand,Anand
IN1797,3861,3861,Gujarat,Anand,Anklav
IN1798,3860,3860,Gujarat,Anand,Borsad
IN1799,3859,3859,Gujarat,Anand,Khambhat
IN1800,3858,3858,Gujarat,Anand,Petlad
IN1801,3855,3855,Gujarat,Anand,Sojitra
IN1802,3854,3854,Gujarat,Anand,Tarapur
IN1803,3856,3856,Gujarat,Anand,Umreth
IN1804,3934,3934,Gujarat,Aravalli,Bayad
IN1805,3929,3929,Gujarat,Aravalli,Bhiloda
IN1806,3932,3932,Gujarat,Aravalli,Dhansura
IN1807,3933,3933,Gujarat,Aravalli,Malpur
IN1808,3930,3930,Gujarat,Aravalli,Meghraj
IN1809,3931,3931,Gujarat,Aravalli,Modasa
IN1810,3754,3754,Gujarat,Banas Kantha,Amirgadh
IN1811,3760,3760,Gujarat,Banas Kantha,Bhabhar
IN1812,3755,3755,Gujarat,Banas Kantha,Danta
IN1813,3753,3753,Gujarat,Banas Kantha,Dantiwada
IN1814,3758,3758,Gujarat,Banas Kantha,Deesa
IN1815,3759,3759,Gujarat,Banas Kantha,Deodar
IN1816,3752,3752,Gujarat,Banas Kantha,Dhanera
IN1817,3761,3761,Gujarat,Banas Kantha,Kankrej
IN1818,3757,3757,Gujarat,Banas Kantha,Palanpur
IN1819,3751,3751,Gujarat,Banas Kantha,Tharad
IN1820,3756,3756,Gujarat,Banas Kantha,Vadgam
IN1821,3750,3750,Gujarat,Banas Kantha,Vav
IN1822,3896,3896,Gujarat,Bharuch,Amod
IN1823,3900,3900,Gujarat,Bharuch,Anklesvar
IN1824,3898,3898,Gujarat,Bharuch,Bharuch
IN1825,3901,3901,Gujarat,Bharuch,Hansot
IN1826,3895,3895,Gujarat,Bharuch,Jambusar
IN1827,3899,3899,Gujarat,Bharuch,Jhagadia
IN1828,3897,3897,Gujarat,Bharuch,Vagra
IN1829,3902,3902,Gujarat,Bharuch,Valia
IN1830,3847,3847,Gujarat,Bhavnagar,Bhavnagar
IN1831,3850,3850,Gujarat,Bhavnagar,Gariadhar
IN1832,3848,3848,Gujarat,Bhavnagar,Ghogha
IN1833,3853,3853,Gujarat,Bhavnagar,Mahuva
IN1834,3851,3851,Gujarat,Bhavnagar,Palitana
IN1835,3849,3849,Gujarat,Bhavnagar,Sihor
IN1836,3852,3852,Gujarat,Bhavnagar,Talaja
IN1837,3846,3846,Gujarat,Bhavnagar,Umrala
IN1838,3845,3845,Gujarat,Bhavnagar,Vallabhipur
IN1839,3936,3936,Gujarat,Botad,Barwala
IN1840,3937,3937,Gujarat,Botad,Botad
IN1841,3938,3938,Gujarat,Botad,Gadhada
IN1842,3935,3935,Gujarat,Botad,Ranpur
IN1843,3960,3960,Gujarat,Chota Udaipur,Chhota Udaipur
IN1844,3959,3959,Gujarat,Chota Udaipur,Jetpur Pavi
IN1845,3961,3961,Gujarat,Chota Udaipur,Kavant
IN1846,3962,3962,Gujarat,Chota Udaipur,Nasvadi
IN1847,3963,3963,Gujarat,Chota Udaipur,Sankheda
IN1848,3947,3947,Gujarat,Devbhumi Dwarka,Bhanvad
IN1849,3946,3946,Gujarat,Devbhumi Dwarka,Kalyanpur
IN1850,3945,3945,Gujarat,Devbhumi Dwarka,Khambhalia
IN1851,3944,3944,Gujarat,Devbhumi Dwarka,Okhamandal
IN1852,3882,3882,Gujarat,Dohad,Devgadbaria
IN1853,3883,3883,Gujarat,Dohad,Dhanpur
IN1854,3880,3880,Gujarat,Dohad,Dohad
IN1855,3877,3877,Gujarat,Dohad,Fatepura
IN1856,3881,3881,Gujarat,Dohad,Garbada
IN1857,3878,3878,Gujarat,Dohad,Jhalod
IN1858,3879,3879,Gujarat,Dohad,Limkheda
IN1859,3788,3788,Gujarat,Gandhinagar,Dehgam
IN1860,3787,3787,Gujarat,Gandhinagar,Gandhinagar
IN1861,3785,3785,Gujarat,Gandhinagar,Kalol
IN1862,3786,3786,Gujarat,Gandhinagar,Mansa
IN1863,3951,3951,Gujarat,Gir Somnath,Kodinar
IN1864,3949,3949,Gujarat,Gir Somnath,Patan-Veraval
IN1865,3950,3950,Gujarat,Gir Somnath,Sutrapada
IN1866,3948,3948,Gujarat,Gir Somnath,Talala
IN1867,3952,3952,Gujarat,Gir Somnath,Una
IN1868,3818,3818,Gujarat,Jamnagar,Dhrol
IN1869,3821,3821,Gujarat,Jamnagar,Jamjodhpur
IN1870,3816,3816,Gujarat,Jamnagar,Jamnagar
IN1871,3817,3817,Gujarat,Jamnagar,Jodiya
IN1872,3819,3819,Gujarat,Jamnagar,Kalavad
IN1873,3820,3820,Gujarat,Jamnagar,Lalpur
IN1874,3828,3828,Gujarat,Junagadh,Bhesan
IN1875,3827,3827,Gujarat,Junagadh,Junagadh
IN1876,3831,3831,Gujarat,Junagadh,Keshod
IN1877,3833,3833,Gujarat,Junagadh,Malia
IN1878,3825,3825,Gujarat,Junagadh,Manavadar
IN1879,3832,3832,Gujarat,Junagadh,Mangrol
IN1880,3830,3830,Gujarat,Junagadh,Mendarda
IN1881,3826,3826,Gujarat,Junagadh,Vanthali
IN1882,3829,3829,Gujarat,Junagadh,Visavadar
IN1883,3746,3746,Gujarat,Kachchh,Abdasa
IN1884,3743,3743,Gujarat,Kachchh,Anjar
IN1885,3742,3742,Gujarat,Kachchh,Bhachau
IN1886,3744,3744,Gujarat,Kachchh,Bhuj
IN1887,3749,3749,Gujarat,Kachchh,Gandhidham
IN1888,3740,3740,Gujarat,Kachchh,Lakhpat
IN1889,3747,3747,Gujarat,Kachchh,Mandvi
IN1890,3748,3748,Gujarat,Kachchh,Mundra
IN1891,3745,3745,Gujarat,Kachchh,Nakhatrana
IN1892,3739,3739,Gujarat,Kachchh,Rann Of Kachchh
IN1893,3741,3741,Gujarat,Kachchh,Rapar
IN1894,3862,3862,Gujarat,Kheda,Kapadvanj
IN1895,3863,3863,Gujarat,Kheda,Kathlal
IN1896,3865,3865,Gujarat,Kheda,Kheda
IN1897,3868,3868,Gujarat,Kheda,Mahudha
IN1898,3866,3866,Gujarat,Kheda,Matar
IN1899,3864,3864,Gujarat,Kheda,Mehmedabad
IN1900,3867,3867,Gujarat,Kheda,Nadiad
IN1901,3869,3869,Gujarat,Kheda,Thasra
IN1902,3776,3776,Gujarat,Mahesana,Becharaji
IN1903,3777,3777,Gujarat,Mahesana,Kadi
IN1904,3770,3770,Gujarat,Mahesana,Kheralu
IN1905,3775,3775,Gujarat,Mahesana,Mahesana
IN1906,3769,3769,Gujarat,Mahesana,Satlasana
IN1907,3771,3771,Gujarat,Mahesana,Unjha
IN1908,3773,3773,Gujarat,Mahesana,Vadnagar
IN1909,3774,3774,Gujarat,Mahesana,Vijapur
IN1910,3772,3772,Gujarat,Mahesana,Visnagar
IN1911,3954,3954,Gujarat,Mahisagar,Balasinor
IN1912,3956,3956,Gujarat,Mahisagar,Kadana
IN1913,3955,3955,Gujarat,Mahisagar,Khanpur
IN1914,3958,3958,Gujarat,Mahisagar,Lunawada
IN1915,3957,3957,Gujarat,Mahisagar,Santrampur
IN1916,3953,3953,Gujarat,Mahisagar,Virpur
IN1917,3939,3939,Gujarat,Morbi,Halvad
IN1918,3940,3940,Gujarat,Morbi,Maliya
IN1919,3941,3941,Gujarat,Morbi,Morvi
IN1920,3942,3942,Gujarat,Morbi,Tankara
IN1921,3943,3943,Gujarat,Morbi,Wankaner
IN1922,3893,3893,Gujarat,Narmada,Dediapada
IN1923,3892,3892,Gujarat,Narmada,Nandod
IN1924,3894,3894,Gujarat,Narmada,Sagbara
IN1925,3891,3891,Gujarat,Narmada,Tilakwada
IN1926,3908,3908,Gujarat,Navsari,Bansda
IN1927,3907,3907,Gujarat,Navsari,Chikhli
IN1928,3906,3906,Gujarat,Navsari,Gandevi
IN1929,3905,3905,Gujarat,Navsari,Jalalpore
IN1930,3904,3904,Gujarat,Navsari,Navsari
IN1931,3874,3874,Gujarat,Panch Mahals,Ghoghamba
IN1932,3872,3872,Gujarat,Panch Mahals,Godhra
IN1933,3875,3875,Gujarat,Panch Mahals,Halol
IN1934,3876,3876,Gujarat,Panch Mahals,Jambughoda
IN1935,3873,3873,Gujarat,Panch Mahals,Kalol
IN1936,3871,3871,Gujarat,Panch Mahals,Morwa (Hadaf)
IN1937,3870,3870,Gujarat,Panch Mahals,Shehera
IN1938,3768,3768,Gujarat,Patan,Chanasma
IN1939,3766,3766,Gujarat,Patan,Harij
IN1940,3765,3765,Gujarat,Patan,Patan
IN1941,3763,3763,Gujarat,Patan,Radhanpur
IN1942,3767,3767,Gujarat,Patan,Sami
IN1943,3762,3762,Gujarat,Patan,Santalpur
IN1944,3764,3764,Gujarat,Patan,Sidhpur
IN1945,3824,3824,Gujarat,Porbandar,Kutiyana
IN1946,3822,3822,Gujarat,Porbandar,Porbandar
IN1947,3823,3823,Gujarat,Porbandar,Ranavav
IN1948,3814,3814,Gujarat,Rajkot,Dhoraji
IN1949,3815,3815,Gujarat,Rajkot,Gondal/ Jetpur
IN1950,3812,3812,Gujarat,Rajkot,Jamkandorna
IN1951,3811,3811,Gujarat,Rajkot,Jasdan
IN1952,3810,3810,Gujarat,Rajkot,Kotda Sangani
IN1953,3809,3809,Gujarat,Rajkot,Lodhika
IN1954,3807,3807,Gujarat,Rajkot,Paddhari
IN1955,3808,3808,Gujarat,Rajkot,Rajkot
IN1956,3813,3813,Gujarat,Rajkot,Upleta
IN1957,3782,3782,Gujarat,Sabar Kantha,Himatnagar
IN1958,3781,3781,Gujarat,Sabar Kantha,Idar
IN1959,3778,3778,Gujarat,Sabar Kantha,Khedbrahma
IN1960,3783,3783,Gujarat,Sabar Kantha,Prantij
IN1961,3784,3784,Gujarat,Sabar Kantha,Talod
IN1962,3780,3780,Gujarat,Sabar Kantha,Vadali
IN1963,3779,3779,Gujarat,Sabar Kantha,Vijaynagar
IN1964,3922,3922,Gujarat,Surat,Bardoli
IN1965,3920,3920,Gujarat,Surat,Chorasi
IN1966,3918,3918,Gujarat,Surat,Kamrej
IN1967,3923,3923,Gujarat,Surat,Mahuva
IN1968,3917,3917,Gujarat,Surat,Mandvi
IN1969,3915,3915,Gujarat,Surat,Mangrol
IN1970,3914,3914,Gujarat,Surat,Olpad
IN1971,3921,3921,Gujarat,Surat,Palsana
IN1972,3919,3919,Gujarat,Surat,Surat City
IN1973,3916,3916,Gujarat,Surat,Umarpada
IN1974,3803,3803,Gujarat,Surendranagar,Chotila
IN1975,3805,3805,Gujarat,Surendranagar,Chuda
IN1976,3799,3799,Gujarat,Surendranagar,Dasada
IN1977,3798,3798,Gujarat,Surendranagar,Dhrangadhra
IN1978,3800,3800,Gujarat,Surendranagar,Lakhtar
IN1979,3806,3806,Gujarat,Surendranagar,Limbdi
IN1980,3802,3802,Gujarat,Surendranagar,Muli
IN1981,3804,3804,Gujarat,Surendranagar,Sayla
IN1982,3801,3801,Gujarat,Surendranagar,Wadhwan
IN1983,3924,3924,Gujarat,Tapi,Nizar
IN1984,3926,3926,Gujarat,Tapi,Songadh
IN1985,3925,3925,Gujarat,Tapi,Uchchhal
IN1986,3928,3928,Gujarat,Tapi,Valod
IN1987,3927,3927,Gujarat,Tapi,Vyara
IN1988,3903,3903,Gujarat,The Dangs,The Dangs
IN1989,3887,3887,Gujarat,Vadodara,Dabhoi
IN1990,3889,3889,Gujarat,Vadodara,Karjan
IN1991,3888,3888,Gujarat,Vadodara,Padra
IN1992,3884,3884,Gujarat,Vadodara,Savli
IN1993,3890,3890,Gujarat,Vadodara,Sinor
IN1994,3885,3885,Gujarat,Vadodara,Vadodara
IN1995,3886,3886,Gujarat,Vadodara,Vaghodia
IN1996,3910,3910,Gujarat,Valsad,Dharampur
IN1997,3912,3912,Gujarat,Valsad,Kaprada
IN1998,3911,3911,Gujarat,Valsad,Pardi
IN1999,3913,3913,Gujarat,Valsad,Umbergaon
IN2000,3909,3909,Gujarat,Valsad,Valsad
IN2001,356,356,Haryana,Ambala,Ambala
IN2002,357,357,Haryana,Ambala,Barara
IN2003,355,355,Haryana,Ambala,Naraingarh
IN2004,394,394,Haryana,Bhiwani,Bawani Khera
IN2005,395,395,Haryana,Bhiwani,Bhiwani
IN2006,398,398,Haryana,Bhiwani,Loharu
IN2007,397,397,Haryana,Bhiwani,Siwani
IN2008,396,396,Haryana,Bhiwani,Tosham
IN2009,426,426,Haryana,Charki Dadri,Badhra
IN2010,425,425,Haryana,Charki Dadri,Dadri
IN2011,421,421,Haryana,Faridabad,Ballabgarh
IN2012,420,420,Haryana,Faridabad,Faridabad
IN2013,385,385,Haryana,Fatehabad,Fatehabad
IN2014,383,383,Haryana,Fatehabad,Ratia
IN2015,384,384,Haryana,Fatehabad,Tohana
IN2016,413,413,Haryana,Gurgaon,Farrukhnagar
IN2017,412,412,Haryana,Gurgaon,Gurgaon
IN2018,414,414,Haryana,Gurgaon,Manesar
IN2019,411,411,Haryana,Gurgaon,Pataudi
IN2020,415,415,Haryana,Gurgaon,Sohna
IN2021,390,390,Haryana,Hisar,Adampur
IN2022,393,393,Haryana,Hisar,Hansi
IN2023,391,391,Haryana,Hisar,Hisar
IN2024,392,392,Haryana,Hisar,Narnaund
IN2025,403,403,Haryana,Jhajjar,Bahadurgarh
IN2026,402,402,Haryana,Jhajjar,Beri
IN2027,404,404,Haryana,Jhajjar,Jhajjar
