Data Year,ID,Old ID1,Old ID,Country,Province,District,Largest Group,Percent of Population,oneGroup,twoGroup,threeGroup,fourGroup,fiveGroup,sixGroup,sevenGroup,eightGroup,nineGroup,tenGroup,Density,Area,Population,ethnicity,Assamese,Bengali,Chakma,Haijong/Hajong,Rajbangsi,Other Bengali,Boro,Dogri,Gujarati,Saurashtra,Other Gujarati,Awadhi,Bagheli,Bagri Rajasthani,Banjari,Bhadrawahi,Gaddi,Bhojpuri,Brajbhasha,Bundeli,Chambeali,Chhattisgarhi,Churahi,Dhundhari,Garhwali,Gojri,Harauti,Haryanvi,Hindi,Jaunpuri,Kangri,Khari Boli,Khortha,Kulvi,Kumauni,Kurmali Thar,Lambadi,Laria,Lodhi,Magahi,Malvi,Mandeali,Marwari,Mewari,Mewati,Nagpuria,Nimadi,Pahari,Pawari,Rajasthani,Sadri,Sirmauri,Sondwari,Sugali,Surgujia,Surjapuri,Other Hindi,Badaga,Kannada,Other Kannada,Kashmiri,Siraji,Other Kashmiri,Konkani,Gorboli,Other Konkani,Maithili,Purbi Maithili and Others,Thati,Tharu,Malayalam,Other Malayalam,Manipuri,Are,Marathi,Other Marathi,Nepali,Bhatri,Bhuiya,Bhumijali,Desia,Odia,Proja,Sambalpuri,Other Odia,Bagri,Bilaspuri Kahluri,Punjabi,Bhateali and Others,Sanskrit,Karmali,Santali,Mahili and Others,Kachchhi,Sindhi,Other Sindhi,Tamil,Yerukala,Other Tamil,Telugu,Vadari,Other Telugu,Urdu,Other Urdu,Adi,Talgalo,Other Adi,Pashto,Anal,Angami,Ao,Chungli,Mongsen and Others,Arabic,Balti,Baori,Barel,Bhilali,Bhili,Chodhari,Gamti,Garasia,Kokna,Mawchi,Paradhi,Pawri,Varli,Vasava,Wagdi,Other Bhili,Bhotia,Bauti and Others,Bhumij,Bishnupriya Manipuri,Chakhesang,Chang,Coorgi,Deori,Dimasa,English,Gadaba,Gangte,Garo,Gondi,Other Gondi,Halabi,Halam,Hmar,Ho,Jatapu,Juang,Kabui,Rongmei,Karbi,Ahirani,Dangi,Gujari,Other Khandeshi,Kharia,Khasi,Pnar,War,Other Khasi,Khezha,Other Khezha,Khiemnungan,Other Khiemnungan,Khond,Kuvi,Kinnauri,Kisan,Koch,Koda,Kolami,Konda,Konyak,Korku,Koraku,Koya,Kui,Kuki,Kurukh,Ladakhi,Lahauli,Hindi Multani (Lahnda),Other Lahnda,Mara,Lalung,Lepcha,Liangmei,Limbu,Lotha,Mizo,Pahariya,Other Malto,Mao,Paola,Maram,Maring,Mishing,Mishmi,Mogh,Monpa,Munda,Other Munda,Mundari,Nicobarese,Nissi,Tagin,Apatani and Others,Nocte,Paite,Dhurwa,Pawi,Phom,Pochury,Rabha,Rai,Rengma,Sangtam,Savara,Sema,Sherpa,Shina,Tamang,Tangkhul,Tutcha Tangsa,Thado,Tibetan,Purkhi,Other Tibetan,Kokbarak,Reang,Other Tripuri,Tulu,Vaiphei,Wancho,Yimchungre,Other Yimchungre,Zeliang,Zemi,Zou,Others
2011,IN5000,5199,5199,Telangana,Nalgonda,Mella Cheruvu,Telugu,0.75307303,Telugu,Lambadi,Urdu,Hindi,Bengali,Tamil,Nepali,Odia,Malayalam,Kannada,,,74682,,0,67,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,0,0,0,0,0,0,0,12479,0,0,0,0,0,12,0,0,0,0,0,0,15,0,0,0,0,0,0,5,0,19,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,11,0,32,0,0,0,0,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,52,0,0,56241,0,0,5499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,IN5001,4956,4956,Telangana,Nalgonda,Miryalaguda,Telugu,0.765881095,Telugu,Lambadi,Urdu,Yerukala,Hindi,Marathi,Tamil,Malayalam,Marwari,Punjabi,,,175838,,0,31,0,0,0,0,0,0,15,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,0,0,0,0,0,0,0,21679,0,0,0,0,0,48,0,0,0,0,0,0,30,0,0,0,1,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,332,0,40,0,0,0,0,16,0,0,2,0,0,46,0,0,0,0,0,0,0,0,312,580,0,134671,0,0,17452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
2011,IN5002,5189,5189,Telangana,Nalgonda,Mothey,Telugu,0.821286142,Telugu,Lambadi,Urdu,Hindi,Yerukala,Malayalam,Tamil,.,.,.,,,44132,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,7032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,36245,0,0,814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,IN5003,5191,5191,Telangana,Nalgonda,Munagala,Telugu,0.929855787,Telugu,Urdu,Lambadi,Hindi,Yerukala,Odia,Rajasthani,Bengali,Nepali,Malayalam,,,43824,,0,26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472,0,0,0,0,0,0,0,1003,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,15,0,0,0,0,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,79,0,40750,0,0,1386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,IN5004,4940,4940,Telangana,Nalgonda,Munugode,Telugu,0.97502034,Telugu,Urdu,Yerukala,Hindi,Malayalam,Are,Tamil,Odia,English,.,,,45477,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,14,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,68,0,44341,0,0,984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,IN5005,5190,5190,Telangana,Nalgonda,Nadigudem,Telugu,0.915291725,Telugu,Urdu,Lambadi,Hindi,Rajasthani,Tamil,English,.,.,.,,,39335,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,1551,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,36003,0,0,1761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,IN5006,4935,4935,Telangana,Nalgonda,Nakrekal,Telugu,0.942015866,Telugu,Urdu,Others,Lambadi,Hindi,Yerukala,Odia,Marwari,Tamil,Marathi,,,60758,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,77,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,47,0,57235,0,0,2990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275
2011,IN5007,4939,4939,Telangana,Nalgonda,Nalgonda,Telugu,0.832361159,Telugu,Urdu,Lambadi,Hindi,Yerukala,Marathi,Tamil,Malayalam,Nepali,Kannada,,,200067,,12,31,0,0,0,0,0,0,2,0,0,0,0,0,19,0,0,1,0,0,0,0,0,0,0,0,0,0,528,0,0,0,0,0,0,0,986,0,0,0,0,0,15,0,0,0,0,0,0,27,0,0,0,7,0,0,0,0,34,0,0,0,0,3,0,0,3,0,0,0,52,0,0,0,426,0,48,0,0,0,0,23,0,0,1,0,0,20,0,0,0,0,0,0,0,0,138,478,0,166528,0,0,30631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2011,IN5008,4946,4946,Telangana,Nalgonda,Nampalle,Telugu,0.884476447,Telugu,Lambadi,Urdu,Yerukala,Hindi,Other Odia,.,.,.,.,,,41247,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,4028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,134,0,36482,0,0,567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,IN5009,4933,4933,Telangana,Nalgonda,Narketpalle,Telugu,0.953346178,Telugu,Urdu,Odia,Lambadi,Hindi,Kannada,Marathi,Tamil,Malayalam,Nepali,,,50864,,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,128,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,43,0,0,0,0,0,0,0,0,0,0,0,16,0,3,0,32,0,8,0,0,0,0,204,0,0,0,0,0,7,0,0,0,0,0,0,0,0,21,8,0,48491,0,0,1769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,IN5010,5193,5193,Telangana,Nalgonda,Neredcherla,Telugu,0.827050031,Telugu,Lambadi,Urdu,Hindi,Yerukala,Tamil,Odia,Marathi,Rajasthani,Rajasthani,,,66499,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,0,0,0,0,0,0,0,7930,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,12,0,0,0,0,0,0,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,55,80,0,54998,0,0,3209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,IN5011,4953,4953,Telangana,Nalgonda,Nidamanur,Telugu,0.92636019,Telugu,Lambadi,Urdu,Yerukala,Hindi,Rajasthani,Bhojpuri,Bengali,Bengali,Nepali,,,53816,,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,2610,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,47,0,49853,0,0,1258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,IN5012,5184,5184,Telangana,Nalgonda,Nuthankal,Telugu,0.900896633,Telugu,Lambadi,Urdu,Hindi,Yerukala,Tamil,Sugali,Other Odia,.,.,,,56991,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,4922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,6,0,51343,0,0,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,IN5013,4950,4950,Telangana,Nalgonda,Pedda Adiserla Palle,Telugu,0.669216099,Telugu,Lambadi,Urdu,Yerukala,Hindi,English,Marathi,Malayalam,Sugali,.,,,50338,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,15710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,0,33687,0,0,589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,IN5014,4951,4951,Telangana,Nalgonda,Peddavoora,Telugu,0.642122456,Telugu,Lambadi,Urdu,Hindi,Yerukala,Tamil,Malayalam,Marathi,Marathi,Marwari,,,67959,,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,21064,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,14,0,14,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,87,141,0,43638,0,0,2765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2011,IN5015,5192,5192,Telangana,Nalgonda,Penpahad,Telugu,0.827983041,Telugu,Lambadi,Urdu,Yerukala,Hindi,Marathi,Tamil,Tamil,.,.,,,39624,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,5232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,61,0,32808,0,0,1471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,IN5016,4931,4931,Telangana,Nalgonda,Sali Gouraram,Telugu,0.978566118,Telugu,Urdu,Hindi,Yerukala,English,Marwari,Marathi,.,.,.,,,47075,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,46066,0,0,759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,IN5017,5187,5187,Telangana,Nalgonda,Suryapet,Telugu,0.847756431,Telugu,Lambadi,Urdu,Hindi,Marathi,Tamil,Malayalam,Punjabi,Kannada,Bengali,,,155422,,0,46,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,8,0,0,0,0,0,0,0,0,0,0,770,0,0,0,0,0,0,0,11182,0,0,0,0,0,23,0,0,0,0,0,0,5,0,0,0,25,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,376,0,4,0,0,0,0,17,0,0,0,0,0,68,0,0,0,0,0,0,0,0,85,19,0,131760,0,0,10878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2011,IN5018,4938,4938,Telangana,Nalgonda,Thipparthi,Telugu,0.960345693,Telugu,Urdu,Yerukala,Hindi,Tamil,Malayalam,Punjabi,Nepali,Odia,Odia,,,47788,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,4,0,0,0,0,3,0,0,1,0,0,5,0,0,0,0,0,0,0,0,18,149,0,45893,0,0,1642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,IN5019,5182,5182,Telangana,Nalgonda,Thirumalgiri,Telugu,0.823131964,Telugu,Lambadi,Urdu,Hindi,Marathi,Malayalam,Rajasthani,Kannada,Marwari,Marwari,,,47657,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,7130,0,0,0,0,0,4,0,0,0,0,0,0,15,0,0,0,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,39228,0,0,1167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2011,IN5020,4954,4954,Telangana,Nalgonda,Thripuraram,Telugu,0.712805885,Telugu,Lambadi,Urdu,Hindi,Yerukala,Tamil,Malayalam,Kannada,Marathi,Nepali,,,46627,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,0,0,0,0,0,0,0,11476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,163,0,33236,0,0,1457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
