Data Year,ID,Country,Province,District,Largest Group,Percent of Population,oneGroup,twoGroup,threeGroup,fourGroup,fiveGroup,sixGroup,sevenGroup,eightGroup,nineGroup,tenGroup,Area,Population,ethnicity,Han Chinese,Hui,Tibetans,Koreans,Manchu,Japanese,Ainu,Mongols,Oirats,Buryats,Tuvans,Uyghurs,Kazakhs,Kyrgyz,Uzbeks,Tatars,Pamiris,Hmong,Yi,Zhuang,Bouyei,Dong,Yao,Bai,Tujia,Hani,Dai,Li,Lisu,Wa,She,Lahu,Sui,Dongxiang,Nakhi,Kachin,Tu,Daur,Mulao,Qiang,Blang,Salar,Maonan,Gelao,Sibe,Achang,Pumi,Nu,Russian,Evenk,De'ang,Bonan,Yugur,Vietnamese,Derung,Oroqen,Nanai,Monpa,Lhoba,Jino,Formosans,Portugese,Others,Naturalized Citizen,China,Taiwan,Japan,Vietnam,Cambodia,Philippines,Indonesia,Nepal,Uzbekistan,America,Thailand,Brazil,Sri Lanka,India,Peru,Bangladesh,Pakistan,Myanmar,Korea,Mongolia,United Kingdom,France,Russia,Malaysia,Canada,Australia,Germany,Turkey,Korea,Bolivia,Afghanistan,Italy,White,Other Asians,Other Europeans,Other West Asians/North Africans,Other Africans,Other Americas,Other Pacific Islanders,Stateless,Other Foreigners,religion,Largest Religion,Share of Population,Irreligious
,CH1829,Guangxi,4502,Liujiang District,Zhuang,0.7422,Zhuang,Han Chinese,Mulao,Yao,Dong,Hmong,Sui,Others,Bouyei,Tujia,2544,503772,,120021,101,8,12,76,0,0,30,0,0,0,14,0,0,0,0,0,1388,51,373877,176,1520,1953,29,169,0,5,54,0,2,50,0,233,0,0,6,19,3,3595,1,0,0,136,14,0,0,0,1,0,0,0,0,0,17,0,0,1,0,0,0,1,,196,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH1830,Guangxi,4502,Liucheng County,Zhuang,0.5346,Zhuang,Han Chinese,Mulao,Hmong,Dong,Yao,Bouyei,Sui,Li,Tujia,2111,314242,,130792,32,8,7,27,0,0,23,0,0,0,3,0,0,0,0,0,2926,37,168006,105,2538,1241,13,87,0,7,89,0,1,54,4,96,0,0,0,0,0,8007,0,0,1,78,3,2,2,0,1,0,0,0,0,1,41,0,0,0,0,0,0,7,,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH1831,Guangxi,4502,Luzhai County,Zhuang,0.5105,Zhuang,Han Chinese,Yao,Dong,Hmong,Hui,Mulao,Tujia,Maonan,Bouyei,2982,337298,,153279,509,6,9,52,0,0,36,0,0,0,6,0,0,0,0,0,1003,59,172180,92,1269,7926,0,134,4,12,27,0,1,2,0,27,0,0,9,1,0,376,0,0,0,95,44,8,0,0,1,0,0,0,0,0,15,0,0,0,0,0,0,1,,40,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH1832,Guangxi,4502,Rong'an County,Han Chinese,0.5443,Han Chinese,Zhuang,Dong,Hmong,Yao,Mulao,Tujia,Bouyei,Sui,Yi,2903,253360,,137901,52,7,21,48,0,0,19,0,0,0,8,3,0,0,0,0,9568,53,88726,76,10204,5480,2,118,0,13,5,0,1,28,0,66,0,0,0,3,0,893,0,3,0,28,26,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH1833,Guangxi,4502,Rongshui Miao Autonomous County,Hmong,0.4633,Hmong,Han Chinese,Dong,Zhuang,Yao,Sui,Mulao,Tujia,Mongols,Hui,4626,412445,,89649,63,12,12,50,0,0,97,0,0,0,36,8,1,0,0,0,191072,61,46176,62,52962,25511,10,1553,53,16,8,0,1,39,0,2771,2,0,12,9,7,2044,1,0,2,54,5,4,0,1,3,0,30,7,0,0,0,0,1,1,0,0,5,34,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH1834,Guangxi,4502,Sanjiang Dong Autonomous County,Dong,0.6008,Dong,Hmong,Han Chinese,Zhuang,Yao,Tujia,Mulao,Li,Sui,Mongols,2404,321538,,39466,11,3,4,9,0,0,16,0,0,0,4,0,0,0,0,0,61887,16,15343,11,193178,11235,2,226,12,4,30,0,3,0,0,21,0,0,0,0,0,45,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH1835,Guangxi,4503,Xiufeng District,Han Chinese,0.9046,Han Chinese,Zhuang,Yao,Hui,Hmong,Dong,Manchu,Tujia,Mulao,Koreans,23,161066,,145707,1750,4,95,456,0,0,43,0,0,0,3,0,0,0,0,0,755,88,7574,46,729,3161,49,235,0,12,16,0,0,8,0,19,0,9,0,2,0,209,6,0,0,53,8,17,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH1836,Guangxi,4503,Diecai District,Han Chinese,0.9167,Han Chinese,Zhuang,Yao,Hui,Dong,Hmong,Tujia,Manchu,Mulao,Bai,83,202875,,185978,2014,11,31,341,0,0,45,0,0,0,5,2,0,0,0,0,767,68,7674,66,829,4210,115,400,7,4,36,0,0,5,0,5,0,0,0,1,0,188,0,0,0,51,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH1837,Guangxi,4503,Xiangshan District,Han Chinese,0.9057,Han Chinese,Zhuang,Yao,Hui,Hmong,Dong,Manchu,Tujia,Mulao,Koreans,82,286872,,259826,3909,20,200,672,0,0,141,0,0,0,8,0,0,0,5,0,1287,85,13079,106,1196,4903,49,604,29,12,97,6,4,24,45,34,0,8,2,20,18,314,3,0,2,90,31,7,0,0,0,0,0,0,0,0,10,0,4,0,0,0,0,2,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH1838,Guangxi,4503,Qixing District,Han Chinese,0.8789,Han Chinese,Zhuang,Yao,Hui,Dong,Hmong,Tujia,Manchu,Mulao,Koreans,76,387304,,340398,2754,12,237,920,0,0,151,0,0,0,8,0,0,0,0,0,1983,175,27250,220,2509,8185,145,980,42,18,140,0,0,62,7,104,2,19,0,7,0,647,5,5,0,188,45,17,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH1839,Guangxi,4503,Yanshan District,Han Chinese,0.9563,Han Chinese,Zhuang,Hui,Yao,Dong,Hmong,Li,Tujia,Wa,Others,311,132639,,126837,1696,0,10,7,0,0,13,0,0,0,1,0,0,0,0,0,247,17,2510,9,275,653,13,89,0,3,97,0,58,12,0,0,0,0,0,0,0,21,0,0,0,11,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH1840,Guangxi,4503,Lingui District,Han Chinese,0.9084,Han Chinese,Yao,Zhuang,Dong,Hui,Hmong,Li,Tujia,Bouyei,Manchu,2227,555109,,504256,1442,6,22,92,0,0,45,0,0,0,3,0,0,0,0,0,1259,31,21862,96,1821,23521,9,212,0,0,255,0,0,0,0,3,0,3,0,0,4,86,0,0,0,77,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH1841,Guangxi,4503,Yangshuo County,Han Chinese,0.8657,Han Chinese,Zhuang,Yao,Hmong,Hui,Mulao,Dong,She,Wa,Mongols,1441,273124,,236430,218,8,28,18,0,0,35,0,0,0,2,0,0,0,0,0,395,27,32326,16,130,3105,19,31,5,0,23,0,64,84,4,0,0,0,0,0,0,133,0,0,0,5,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH1842,Guangxi,4503,Lingchuan County,Han Chinese,0.9353,Han Chinese,Yao,Zhuang,Hui,Dong,Hmong,Tujia,Manchu,Bouyei,Yi,2296,422776,,395421,1982,11,26,128,0,0,45,0,0,0,8,0,0,0,0,0,687,46,6744,58,756,16297,0,452,20,3,15,0,0,0,6,8,0,9,0,0,17,24,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH1843,Guangxi,4503,Quanzhou County,Han Chinese,0.9441,Han Chinese,Yao,Zhuang,Hmong,Dong,Bouyei,Tujia,Mongols,Yi,Mulao,3966,565696,,534055,52,9,24,52,0,0,66,0,0,0,6,12,0,0,0,0,469,58,1086,152,212,29183,14,81,0,1,6,0,3,3,4,21,0,0,2,0,3,56,1,0,0,48,3,0,0,0,0,0,6,0,0,0,0,0,4,2,0,0,0,0,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH1844,Guangxi,4503,Xing'an County,Han Chinese,0.9575,Han Chinese,Yao,Zhuang,Hmong,Dong,Hui,Mongols,Tujia,Bouyei,Yi,2338,307043,,293984,125,9,10,11,0,0,56,0,0,0,4,0,0,0,0,0,1278,19,2484,20,232,8710,12,47,0,0,3,0,0,3,0,14,0,0,0,1,0,14,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH1845,Guangxi,4503,Yongfu County,Han Chinese,0.8317,Han Chinese,Zhuang,Yao,Hui,Dong,Mulao,Hmong,Maonan,Bouyei,Vietnamese,2792,228646,,190159,822,4,30,27,0,0,23,0,0,0,2,0,0,0,0,0,433,13,26114,80,654,9535,2,29,0,1,4,0,0,0,0,1,0,0,0,1,0,473,0,0,0,155,5,23,3,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH1846,Guangxi,4503,Guanyang County,Han Chinese,0.9025,Han Chinese,Yao,Zhuang,Hui,Dong,Hmong,Bai,Mongols,Lisu,Dai,1837,208412,,188100,130,4,10,8,0,0,47,0,0,0,2,0,0,0,0,0,71,22,333,11,95,19352,48,22,0,32,10,39,12,0,4,6,0,4,0,0,0,25,0,0,0,3,6,3,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH1847,Guangxi,4503,Longsheng Ge Autonomous County,Dong,0.3089,Dong,Hmong,Han Chinese,Yao,Zhuang,Li,Hui,Tujia,Manchu,Maonan,2457,139483,,23973,37,1,10,12,0,0,7,0,0,0,1,1,0,0,0,0,25745,6,22580,3,43084,23901,2,34,10,3,51,0,0,2,0,1,0,0,0,0,0,2,1,0,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH1848,Guangxi,4503,Ziyuan County,Han Chinese,0.7201,Han Chinese,Hmong,Yao,Zhuang,Li,Hui,Dong,Tujia,Manchu,Manchu,1925,139212,,100247,37,2,0,25,0,0,11,0,0,0,2,0,0,0,0,0,33581,25,195,2,35,4942,2,34,4,0,60,0,0,0,0,2,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH1849,Guangxi,4503,Pingle County,Han Chinese,0.7732,Han Chinese,Yao,Zhuang,Hmong,Hui,Li,Tujia,Dong,Manchu,Mulao,1901,340921,,263610,228,8,25,62,0,0,45,0,0,0,5,1,1,0,0,0,578,48,19388,38,110,56370,9,119,8,1,166,0,0,3,0,10,0,0,0,4,0,61,1,0,0,5,7,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH1850,Guangxi,4503,Gongcheng Yao Autonomous County,Yao,0.6312,Yao,Han Chinese,Zhuang,Hmong,Dong,Yi,Li,Hui,Manchu,Bouyei,2136,245432,,84972,43,3,4,26,0,0,14,0,0,0,2,1,0,0,0,0,184,95,4878,24,113,154918,2,12,0,5,69,0,8,2,7,5,8,0,0,1,5,13,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH1851,Guangxi,4503,Lipu City,Han Chinese,0.7827,Han Chinese,Zhuang,Yao,Hmong,Dong,Hui,Formosans,Tujia,Bouyei,Sui,1771,334527,,261818,95,11,10,45,0,0,41,0,0,0,4,0,0,0,0,0,422,20,41718,54,332,29675,0,57,0,2,16,10,0,14,4,47,0,0,0,2,0,43,0,0,0,7,3,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,69,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH1852,Guangxi,4504,Wanxiu District,Han Chinese,0.9592,Han Chinese,Zhuang,Yao,Dong,Hmong,Manchu,Hui,Mulao,Mongols,Mongols,456,271989,,260881,119,12,28,133,0,0,87,0,0,0,5,1,0,0,0,0,387,45,6498,40,648,2753,16,87,0,4,17,0,2,33,0,24,0,0,0,5,0,100,3,0,0,28,16,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH1853,Guangxi,4504,Changzhou District,Han Chinese,0.9753,Han Chinese,Zhuang,Yao,Tujia,Hmong,Dong,Mongols,Hui,Mulao,Koreans,363,299344,,291961,53,12,36,9,0,0,60,0,0,0,0,0,0,0,0,0,270,26,3788,23,86,2311,34,619,0,0,0,0,0,0,0,4,0,0,0,0,0,45,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH1854,Guangxi,4504,Longwei District,Han Chinese,0.9883,Han Chinese,Zhuang,Yao,Mongols,Dong,Dong,Hmong,Manchu,Yi,Bouyei,959,288482,,285094,24,9,3,28,0,0,81,0,0,0,6,0,0,0,0,0,38,27,2410,26,44,612,0,44,0,3,2,0,0,0,11,0,0,0,0,0,0,16,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH1855,Guangxi,4504,Cangwu County,Han Chinese,0.9938,Han Chinese,Yao,Zhuang,Mongols,Hmong,Yi,Hui,Hui,Tibetans,Koreans,2800,276766,,275063,14,13,12,10,0,0,51,0,0,0,8,0,0,0,0,0,32,27,157,14,10,1324,5,0,0,0,4,0,4,0,0,0,0,0,0,0,4,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH1856,Guangxi,4504,Teng County,Han Chinese,0.9911,Han Chinese,Yao,Zhuang,Hmong,Dong,Bouyei,Mulao,Sui,Mongols,Maonan,3947,795612,,788505,19,9,10,33,0,0,40,0,0,0,7,0,0,0,0,0,263,18,1427,144,174,4667,13,23,5,1,7,0,2,0,0,69,0,0,0,0,0,126,0,0,0,36,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH1857,Guangxi,4504,Mengshan County,Han Chinese,0.7874,Han Chinese,Yao,Zhuang,Hmong,Dong,Bouyei,Sui,Hui,Mongols,Yi,1262,164420,,129470,26,3,3,8,0,0,23,0,0,0,2,0,0,0,0,0,248,12,10969,103,152,23295,6,10,0,3,2,0,0,0,0,63,0,0,0,0,0,11,0,0,0,2,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH1858,Guangxi,4504,Cenxi City,Han Chinese,0.9955,Han Chinese,Zhuang,Hmong,Yao,Dong,Mulao,Bouyei,Mongols,Mongols,Li,2776,724364,,721102,26,9,10,20,0,0,62,0,0,0,4,0,0,0,0,0,402,62,1759,108,163,339,2,39,15,8,40,5,0,3,0,1,0,0,0,1,0,126,0,0,0,30,19,4,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH1859,Guangxi,4505,Haicheng District,Han Chinese,0.9646,Han Chinese,Zhuang,Yao,Tujia,Hmong,Dong,Manchu,Gelao,Mulao,Mongols,94,527895,,509194,204,10,160,353,0,0,230,0,0,0,20,0,0,0,0,0,467,133,13618,213,415,1129,78,601,0,15,57,11,53,12,8,57,6,13,5,4,25,244,20,6,0,132,269,0,0,0,0,4,0,0,0,0,120,1,0,0,0,0,0,8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH1860,Guangxi,4505,Yinhai District,Han Chinese,0.9498,Han Chinese,Zhuang,Yao,Hmong,Sui,Tujia,Dong,Mongols,Manchu,Mulao,494,315196,,299388,34,7,19,64,0,0,65,0,0,0,10,0,0,0,0,0,252,47,13139,45,124,1514,15,137,0,6,4,13,0,7,0,168,0,0,0,0,0,63,0,0,0,18,36,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH1861,Guangxi,4505,Tieshangang District,Han Chinese,0.9942,Han Chinese,Zhuang,Tujia,Yao,Hmong,Mongols,Maonan,Yi,Blang,Bouyei,417,145943,,145097,6,5,10,7,0,0,32,0,0,0,3,0,0,0,0,0,40,17,513,11,9,61,2,82,0,0,4,0,0,0,0,1,0,0,0,0,0,1,0,12,0,24,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH1862,Guangxi,4505,Hepu County,Han Chinese,0.9865,Han Chinese,Zhuang,Yao,Hmong,Bouyei,Mongols,Yi,Dong,Manchu,Hui,2451,864193,,852550,37,12,29,62,0,0,151,0,0,0,19,0,0,0,0,0,345,102,8562,224,85,1793,23,27,10,16,20,0,9,3,4,10,0,0,1,1,0,28,0,0,0,30,14,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH1863,Guangxi,4506,Gangkou District,Han Chinese,0.8175,Han Chinese,Zhuang,Yao,Vietnamese,Hmong,Dong,Tujia,Manchu,Li,Mulao,312,244280,,199711,43,21,42,151,0,0,79,0,0,0,3,2,0,0,0,0,687,55,36291,93,603,4024,21,289,0,12,150,0,4,7,0,28,0,5,0,2,0,118,0,0,0,76,47,0,0,0,0,0,0,0,0,0,1665,0,0,9,0,0,0,0,,11,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH1864,Guangxi,4506,Fangcheng District,Han Chinese,0.6325,Han Chinese,Zhuang,Yao,Vietnamese,Dong,Mulao,Li,Hmong,Tujia,Hui,2378,390961,,247285,75,6,18,50,0,0,36,0,0,0,2,0,1,0,0,0,278,48,107883,20,963,30357,5,76,24,9,281,0,4,4,0,12,0,0,13,0,0,448,0,0,0,11,2,0,3,0,0,0,5,0,0,0,2997,0,0,0,0,0,0,0,,41,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH1865,Guangxi,4506,Shangsi County,Zhuang,0.8748,Zhuang,Han Chinese,Yao,Dong,Hmong,Bouyei,Li,Tujia,Tujia,Maonan,2806,194774,,14599,9,1,0,2,0,0,8,0,0,0,3,0,0,0,0,0,91,2,170389,32,180,9344,6,22,22,1,26,0,0,0,4,2,0,0,1,0,0,5,0,0,0,13,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH1866,Guangxi,4506,Dongxing City,Han Chinese,0.6893,Han Chinese,Zhuang,Vietnamese,Yao,Hmong,Dong,Li,Manchu,Lisu,Yi,502,216053,,148932,18,3,5,45,0,0,23,0,0,0,1,0,0,0,0,0,531,31,35839,21,330,7608,5,24,10,16,167,34,0,25,0,5,0,0,0,3,0,29,0,0,1,16,26,0,0,0,0,4,0,0,0,1,22300,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH1867,Guangxi,4507,Qinnan District,Han Chinese,0.8700,Han Chinese,Zhuang,Yao,Hmong,Vietnamese,Tujia,Dong,Li,Mongols,Yi,2406,679692,,591365,44,24,36,91,0,0,206,0,0,0,9,0,2,0,0,0,642,119,82783,115,274,2638,51,305,7,16,232,0,14,8,23,11,0,0,6,1,0,80,0,0,0,49,32,0,4,2,0,0,0,0,0,0,414,0,0,0,0,0,0,1,,65,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH1868,Guangxi,4507,Qinbei District,Han Chinese,0.5826,Han Chinese,Zhuang,Yao,Hmong,Dong,Bouyei,Others,Mongols,Yi,Hui,2249,720442,,419764,62,26,24,11,0,0,80,0,0,0,15,0,0,0,0,0,555,76,297778,255,399,1045,3,0,0,2,56,0,5,0,0,3,0,0,0,0,0,58,0,0,0,29,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,,144,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH1869,Guangxi,4507,Lingshan County,Han Chinese,0.9812,Han Chinese,Zhuang,Yao,Hmong,Bouyei,Yi,Mongols,Koreans,Dong,Hui,3573,1218140,,1195252,64,44,86,57,0,0,205,0,0,0,28,0,0,0,0,0,589,248,20178,319,71,736,19,29,16,7,12,6,17,0,5,35,0,0,0,2,0,22,2,3,0,24,2,0,0,0,2,0,0,0,0,0,24,1,0,0,0,0,0,0,,5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH1870,Guangxi,4507,Pubei County,Han Chinese,0.9953,Han Chinese,Zhuang,Hmong,Bouyei,Yi,Yao,Mongols,Dong,Koreans,Manchu,2521,683964,,680716,39,40,65,41,0,0,203,0,0,0,30,1,0,0,0,0,417,274,1341,302,105,205,4,14,24,1,9,0,3,3,0,2,0,0,1,7,0,36,3,31,0,9,9,0,0,0,1,0,0,0,0,0,23,0,0,0,0,0,0,0,,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH1871,Guangxi,4508,Gangbei District,Han Chinese,0.5639,Han Chinese,Zhuang,Yao,Hmong,Bouyei,Dong,Mulao,Mongols,Maonan,Manchu,2466,1184380,,667843,150,53,57,169,0,0,230,0,0,0,38,0,0,0,0,0,973,123,511014,567,377,1776,31,144,11,52,15,13,8,34,5,73,2,0,6,12,11,337,0,0,0,177,18,2,0,0,0,7,0,0,0,1,2,2,0,0,3,0,0,1,,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
