ID,Country,Province,District,Largest Group,Percent of Population,oneGroup,twoGroup,threeGroup,fourGroup,fiveGroup,sixGroup,sevenGroup,eightGroup,nineGroup,tenGroup,oneReligion,twoReligion,threeReligion,fourReligion,fiveReligion,sixReligion,sevenReligion,eightReligion,nineReligion,tenReligion,Area,Population,ethnicity,Afar,Agew Hamyra,Agew-Awi,Alaba,Amhara,Anyiwak,Arborie,Argoba,Ari,Bacha,Basketo,Bena,Bench,Berta,Bodi,Brayle,Burji,Chara,Dasenech,Dawuro,Debase/Gewada,Derashe,Dime,Dizi,Djiboutian,Donga,Eritrean,Fedashe,Gamo,Gebato,Gedeo,Gedicho,Gidole,Goffa,Gumuz,Guragie,Hadiya,Hamer,Hareri,Irob,Karo,Kefficho,Kembata,Kenyan,Komo,Konso,Konta,Kore,Koyego,Kunama,Kusumie,Malie,Mao,Mareko,Mashola,Me'enite,Mejenger,Mere,Messengo,Mossiye,Murle,Mursi,Nao,Nuwer,Nyangatom,Oida,Oromo,Others,Other Foreigners,Qebena,Qechem,Qewama,She,Shekecho,Sheko,Shinasha,Sidama,Silte,Somalian,Somali,Sudanese,Surma,Tigrinya,Tigre,Timebaro,Tsemay,Upo,Welaita,Werji,Wolayita,Yem,Zelmam,Zeyese,Bravanese,Bajuni,Mushungulu,Arabs,English,Italian,Bilen,Rashaida,Beja,Nara,Dahlik,Saho,Not Stated,Borana,Dorobo,Molo,Embu,Gabra,Gosha,Ilchamus,Kalenjin,Kamba,Kikuyu,Kisii,Kurya,Luhya,Luo,Maasai,Mbeere,Meru,Mijikenda,Nubi,Orma,Pokomo,Rendile,Sakuye,Samburu,Suba,Swahili,Taita,Taveta,Teso,Tharaka,Turkana,Waata,Wayyu,Makonde,Dahalo,Walwana/Malakote,Acholi,Alur,Rwanda-Rundi,Bafumbira,Baganda,Bagisu,Bagwere,Bakiga,Banyakde,Banyole,Banyoro,Baruli,Basamia,Basoga,Iteso,Jonam,Jopadhola,Kakwa,Karimojong,Kumam,Langi,Lugbara,Madi,Pokot,Sabiny,Banyakole,Bakhonzo,Batoro,Bahororo,Babwisi,Tanzanian,Ugandan,Congan,Other African,European,American,Asian,Alagwa,Arusha,Asu,Bembe,Ben,Bende,Bondei,Bungu,Burunge,Burushi,Bwali,Chagga,Chagga-Mashami,Chagga-Mochi,Chagga-Rombo,Chagga-Uru,Chagga-Vunjo,Chagga-Woso,Datooga,Digo,Doe,Fipa,Gala,Ganda,Gogo,Gorwaa,Gusii,Gweno,Ha,Hacha,Hadzabe,Hangaza,Hanju,Haya,Hehe,Ikizu,Ikoma,Iraku,Isenye,Jita,Kabhwa,Kagulu,Kahe,Kami,Kenye,Kerewe,Kiga,Kimbu,Kine,Kinga,Kutu,Kwavi,Kwaya,Kwere,Lambya,Leki,Lingala,Longo,Lornwe,Luguru,Lungu,Maa,Makua,Malila,Mambwe,Manda,Maraba,Matambwe,Matengo,Matumbi,Mbugwe,Mbunga,Mpoto,Mwera,Nata,Ndali,Ndamba,Ndendeule,Ndengereko,Ndonde,Ndorobo,Ndwewe,Ngindo,Ngoni,Ngoreme,Nguu,Nilamba,Nindi,Nkamanga,Nyagatwa,Nyakyusa,Nyambo,Nyambwa,Nyamwanga,Nyamwezi,Nyankore,Nyasa,Nyaturu,Nyiha,Nyisanzu,Pangwa,Pimbwe,Pogoro,Rangi,Rieri,Rooba,Ruuri,Rwingo,Safwa,Sagara,Sambaa,Sandawe,Sangu,Segeju,Shashi,Shubi,Simbiti,Songwe,Sonjo,Subi,Sukuma,Sumbwa,Surwa,Sweta,Taturu,Tiliko,Tongwe,Vidunda,Wanda,Wanji,Wemba,Yao,Zalamo,Zanaki,Zigua,Zinza,religion,Largest Religion,Share of Population,Orthodox,Protestants,Catholics,African Instituted Churches,Jehovah Witness,Other Christians,Christianity,Muslims,Folk Religions,Hinduism,Others,Atheists,Unknown,Not Stated
SM010,Somalia,Mudug,Galdogob,Somali,1,Somali,.,.,.,.,.,.,.,.,.,Muslims,Others,.,.,.,.,.,.,.,.,1989,79595,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,79595,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Muslims,0.998994912,0,0,0,0,0,0,0,79515,0,0,80,0,0,0
SM011,Somalia,Mudug,Hobyo,Somali,0.982998039,Somali,Others,.,.,.,.,.,.,.,.,Muslims,Others,.,.,.,.,.,.,.,.,25220,115222,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1959,,,,,,,,,,,,113263,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Muslims,0.999001927,0,0,0,0,0,0,0,115107,0,0,115,0,0,0
SM012,Somalia,Mudug,Jariiban,Somali,1,Somali,.,.,.,.,.,.,.,.,.,Muslims,Others,.,.,.,.,.,.,.,.,11179,81890,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,81890,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Muslims,0.998998657,0,0,0,0,0,0,0,81808,0,0,82,0,0,0
SM013,Somalia,Mudug,Xarardheere,Somali,0.982005735,Somali,Others,.,.,.,.,.,.,.,.,Muslims,Others,.,.,.,.,.,.,.,.,4939,51961,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,935,,,,,,,,,,,,51026,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Muslims,0.998999249,0,0,0,0,0,0,0,51909,0,0,52,0,0,0
SM014,Somalia,Nugaal,Burtinle,Somali,0.970998876,Somali,Others,Arabs,.,.,.,.,.,.,.,Muslims,Others,.,.,.,.,.,.,.,.,9548,64963,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1234,,,,,,,,,,,,63079,,,,,,,,,,,,,,0,0,0,650,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Muslims,0.99899943,0,0,0,0,0,0,0,64898,0,0,65,0,0,0
SM015,Somalia,Nugaal,Eyl,Somali,1,Somali,.,.,.,.,.,.,.,.,.,Muslims,Others,.,.,.,.,.,.,.,.,9423,81032,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,81032,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Muslims,0.999000395,0,0,0,0,0,0,0,80951,0,0,81,0,0,0
SM016,Somalia,Nugaal,Garowe,Somali,1,Somali,.,.,.,.,.,.,.,.,.,Muslims,Others,.,.,.,.,.,.,.,.,8710,246702,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,246702,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Muslims,0.998998792,0,0,0,0,0,0,0,246455,0,0,247,0,0,0
SM017,Somalia,Sanaag,Laasqoray,Somali,0.998999393,Somali,Others,.,.,.,.,.,.,.,.,Muslims,Others,.,.,.,.,.,.,.,.,12858,238855,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239,,,,,,,,,,,,238616,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Muslims,0.998999393,0,0,0,0,0,0,0,238616,0,0,239,0,0,0
SM018,Somalia,Sanaag,Ceel Afweyn,Somali,0.996998499,Somali,Arabs,.,.,.,.,.,.,.,.,Muslims,Others,.,.,.,.,.,.,.,.,15234,99950,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,99650,,,,,,,,,,,,,,0,0,0,300,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Muslims,0.9989995,0,0,0,0,0,0,0,99850,0,0,100,0,0,0
SM019,Somalia,Sanaag,Ceerigaabo,Somali,1,Somali,.,.,.,.,.,.,.,.,.,Muslims,Others,.,.,.,.,.,.,.,.,25779,205318,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,205318,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Muslims,0.999001549,0,0,0,0,0,0,0,205113,0,0,205,0,0,0
SM020,Somalia,Middle Shabelle,Adan Yabaal,Somali,1,Somali,.,.,.,.,.,.,.,.,.,Muslims,Others,.,.,.,.,.,.,.,.,4057,37781,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,37781,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Muslims,0.998994203,0,0,0,0,0,0,0,37743,0,0,38,0,0,0
SM021,Somalia,Middle Shabelle,Balcad,Somali,0.958998591,Somali,Mushungulu,Others,.,.,.,.,.,.,.,Muslims,Others,.,.,.,.,.,.,.,.,4000,212261,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2335,,,,,,,,,,,,203558,,,,,,,,,,,,,,0,0,6368,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Muslims,0.99900123,0,0,0,0,0,0,0,212049,0,0,212,0,0,0
SM022,Somalia,Middle Shabelle,Cadale,Somali,1,Somali,.,.,.,.,.,.,.,.,.,Muslims,Others,.,.,.,.,.,.,.,.,5710,86896,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,86896,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Muslims,0.998998803,0,0,0,0,0,0,0,86809,0,0,87,0,0,0
SM023,Somalia,Middle Shabelle,Jowhar,Somali,0.980999123,Somali,Mushungulu,.,.,.,.,.,.,.,.,Muslims,Others,.,.,.,.,.,.,.,.,4732,179097,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,175694,,,,,,,,,,,,,,0,0,3403,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Muslims,0.999000542,0,0,0,0,0,0,0,178918,0,0,179,0,0,0
SM024,Somalia,Lower Shabelle,Afgooye,Somali,1,Somali,.,.,.,.,.,.,.,.,.,Muslims,Others,.,.,.,.,.,.,.,.,4043,238655,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,238655,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Muslims,0.998998554,0,0,0,0,0,0,0,238416,0,0,239,0,0,0
SM025,Somalia,Lower Shabelle,Baraawe,Somali,1,Somali,.,.,.,.,.,.,.,.,.,Muslims,Others,.,.,.,.,.,.,.,.,2828,74072,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,74072,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Muslims,0.999000972,0,0,0,0,0,0,0,73998,0,0,74,0,0,0
SM026,Somalia,Lower Shabelle,Kurtunwaarey,Somali,1,Somali,.,.,.,.,.,.,.,.,.,Muslims,Others,.,.,.,.,.,.,.,.,2560,262317,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,262317,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Muslims,0.999001208,0,0,0,0,0,0,0,262055,0,0,262,0,0,0
SM027,Somalia,Lower Shabelle,Marka,Somali,1,Somali,.,.,.,.,.,.,.,.,.,Muslims,Others,.,.,.,.,.,.,.,.,932,198301,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,198301,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Muslims,0.999001518,0,0,0,0,0,0,0,198103,0,0,198,0,0,0
SM028,Somalia,Lower Shabelle,Qoryooley,Somali,1,Somali,.,.,.,.,.,.,.,.,.,Muslims,Others,.,.,.,.,.,.,.,.,3255,292392,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,292392,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Muslims,0.999001341,0,0,0,0,0,0,0,292100,0,0,292,0,0,0
SM029,Somalia,Lower Shabelle,Sablaale,Somali,1,Somali,.,.,.,.,.,.,.,.,.,Muslims,Others,.,.,.,.,.,.,.,.,6274,23447,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,23447,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Muslims,0.999019064,0,0,0,0,0,0,0,23424,0,0,23,0,0,0
SM030,Somalia,Lower Shabelle,Wanla Weyn,Somali,0.983996107,Somali,Mushungulu,.,.,.,.,.,.,.,.,Muslims,Others,.,.,.,.,.,.,.,.,5775,113035,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,111226,,,,,,,,,,,,,,0,0,1809,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Muslims,0.99900031,0,0,0,0,0,0,0,112922,0,0,113,0,0,0
SM031,Somalia,Sool,Caynabo,Somali,1,Somali,.,.,.,.,.,.,.,.,.,Muslims,Others,.,.,.,.,.,.,.,.,8779,59080,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,59080,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Muslims,0.999001354,0,0,0,0,0,0,0,59021,0,0,59,0,0,0
SM032,Somalia,Sool,Laas Caanood,Somali,1,Somali,.,.,.,.,.,.,.,.,.,Muslims,Others,.,.,.,.,.,.,.,.,11257,156438,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,156438,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Muslims,0.9990028,0,0,0,0,0,0,0,156282,0,0,156,0,0,0
SM033,Somalia,Sool,Taleex,Somali,0.945001292,Somali,Others,Bajuni,.,.,.,.,.,.,.,Muslims,Others,.,.,.,.,.,.,.,.,8877,73529,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3015,,,,,,,,,,,,69485,,,,,,,,,,,,,,0,1029,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Muslims,0.998993594,0,0,0,0,0,0,0,73455,0,0,74,0,0,0
SM034,Somalia,Sool,Xudun,Somali,1,Somali,.,.,.,.,.,.,.,.,.,Muslims,Others,.,.,.,.,.,.,.,.,9163,38380,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,38380,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Muslims,0.999009901,0,0,0,0,0,0,0,38342,0,0,38,0,0,0
SM035,Somalia,Togdheer,Burco,Somali,1,Somali,.,.,.,.,.,.,.,.,.,Muslims,Others,.,.,.,.,.,.,.,.,15661,460354,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,460354,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Muslims,0.999000769,0,0,0,0,0,0,0,459894,0,0,460,0,0,0
