Data Year,ID,Country,Province,District,Largest Group,Percent of Population,oneGroup,twoGroup,threeGroup,fourGroup,fiveGroup,sixGroup,sevenGroup,eightGroup,nineGroup,tenGroup,oneReligion,twoReligion,threeReligion,fourReligion,fiveReligion,sixReligion,sevenReligion,eightReligion,nineReligion,tenReligion,Density,Area,Population,ethnicity,Serbs,Montenegrins,Croats,Bosniaks,Bulgarians,Macedonians,Albanians,Arvanites,Greeks,Turks,Tatars,Gagauzians,Romanians,Moldovans,Aromanians,Hungarians,Jews,Roma,Gorans,Egyptians,Ashkali,Muslims,Bosnians,Yugoslavs,Others,Unstated,Unknown,Slovenians,Czechs,Slovaks,Russians,Ukrainians,Belorussians,Ruthenians,Bunjevacis,Poles,Germans,Italians,Georgians,Armenians,Arabs,Maronite Arabs,Orthodox Arabs,Copt Arabs,Catholic Arabs,Sunni Arabs,Shia Arabs,Austrians,British,French,Spanish,Swedish,Finnish,Portugese,Dutch,Danish,Americans,Nigerians,Sri Lankans,Indians,Pakistanis,Bangladeshis,Chinese,Vietnamese,Filippino,Syrians,Iranians,Afghans,Turkmenistanis,Azerbaijanis,Other Europeans,Other Asians,Other Africans,Other North Americans,Latin Americans,Oceania countries,No country declared,Stateless or Unspecified Nationality,religion,Largest Religion,Share of Population,Orthodoxy,Catholicism,Protestantism,Other Christians,Islam,Judaism,Other religions,Atheism,Not stated,Not known
2011,AL047,Albania,Shkodër,Pukë,Albanians,0.953564008,Albanians,Others,Aromanians,.,.,.,.,.,.,.,Catholicism,Islam,Other religions,Orthodoxy,.,.,.,.,.,.,12.56,881,11069,,,,,,,,10555,,,,,,,,2,,,,,,,,,,512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Catholics,0.637275273,2,7054,,,3140,,873,,,
2022,HN115,Hungary,Nógrád,Balassagyarmati,Hungarians,0.884691034,Hungarians,Unstated,Roma,Slovaks,Others,Germans,Ukrainians,Romanians,Croats,Croats,Catholicism,Not stated,Protestantism,Atheism,Other Christians,Other religions,Judaism,Orthodoxy,.,.,30.84,1187,36606,,6,,9,,4,,,,8,,,,26,,,32385,,1617,,,,,,,87,2052,,8,,303,,29,,7,,9,48,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Catholics,0.514396547,12,18830,2587,570,,19,68,2565,11955,
2022,HN116,Hungary,Nógrád,Bátonyterenyei,Hungarians,0.823021507,Hungarians,Unstated,Roma,Slovaks,Others,Germans,Ukrainians,Romanians,Poles,Bulgarians,Not stated,Catholicism,Atheism,Protestantism,Other Christians,Other religions,Orthodoxy,Judaism,.,.,39.25,481,18878,,1,,1,,5,,,,1,,,,12,,,15537,,1036,,,,,,,30,2169,,1,,33,,18,,1,,8,24,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not stated,0.411378324,13,6637,575,282,,2,24,3579,7766,
2022,HN119,Hungary,Nógrád,Salgótarjáni,Hungarians,0.8541125,Hungarians,Unstated,Roma,Slovaks,Others,Germans,Romanians,Ukrainians,Poles,Bulgarians,Not stated,Catholicism,Atheism,Protestantism,Other Christians,Other religions,Judaism,Orthodoxy,.,.,47.38,1177,55769,,4,,10,,13,,,,6,,,,31,,,47633,,3137,,,,,,,144,4382,,5,,295,,20,,11,,18,53,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not stated,0.403234772,9,20136,1718,1506,,16,148,9748,22488,
2011,AL050,Albania,Tirana,Rrogozhinë,Albanians,0.856646198,Albanians,Others,Roma,Aromanians,Macedonians,.,.,.,.,.,Islam,Other religions,Orthodoxy,Catholicism,.,.,.,.,.,.,59.86,370,22148,,,,,,,1,18973,,,,,,,,7,,,62,,,,,,,3105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Muslims,0.865676359,598,74,,,19173,,2303,,,
2022,HN120,Hungary,Nógrád,Szécsényi,Hungarians,0.891228869,Hungarians,Roma,Unstated,Others,Others,Germans,Romanians,Ukrainians,Greeks,Ruthenians,Catholicism,Not stated,Atheism,Other Christians,Protestantism,Other religions,Orthodoxy,Judaism,.,.,27.54,638,17569,,1,,1,,,,,,7,,,,10,,,15658,,1759,,,,,,,26,39,,1,,26,,8,,4,,3,22,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Catholics,0.590301099,8,10371,244,437,,5,16,1242,5246,
2022,HN142,Hungary,Somogy,Kaposvári,Hungarians,0.863019942,Hungarians,Unstated,Roma,Germans,Others,Croats,Romanians,Poles,Ukrainians,Serbs,Catholicism,Not stated,Atheism,Protestantism,Other Christians,Other religions,Orthodoxy,Orthodoxy,.,.,32.16,3343,107512,,39,,115,,10,,,,27,,,,63,,,92785,,3862,,,,,,,406,9102,,14,,33,,55,,16,,56,901,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Catholics,0.384868666,50,41378,7494,1319,,50,220,16102,40899,
2022,HN144,Hungary,Somogy,Nagyatádi,Hungarians,0.876792811,Hungarians,Roma,Unstated,Croats,Germans,Others,Serbs,Ukrainians,Romanians,Bulgarians,Catholicism,Not stated,Atheism,Protestantism,Other Christians,Other religions,Orthodoxy,Judaism,.,.,17.12,1352,23148,,12,,98,,8,,,,1,,,,9,,,20296,,2022,,,,,,,56,550,,5,,5,,10,,4,,7,64,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Catholics,0.445783653,6,10319,1542,192,,2,17,2591,8479,
2022,HN117,Hungary,Nógrád,Pásztói,Hungarians,0.858847527,Hungarians,Roma,Unstated,Slovaks,Others,Germans,Ukrainians,Romanians,Bulgarians,Bulgarians,Catholicism,Not stated,Atheism,Protestantism,Other Christians,Other religions,Judaism,Orthodoxy,.,.,24.01,1225,29415,,1,,4,,11,,,,11,,,,20,,,25263,,2338,,,,,,,56,1270,,3,,358,,21,,4,,4,45,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Catholics,0.449668536,7,13227,2029,644,,8,62,2895,10543,
2022,HN118,Hungary,Nógrád,Rétsági,Hungarians,0.865535464,Hungarians,Slovaks,Unstated,Roma,Germans,Others,Romanians,Ukrainians,Serbs,Serbs,Catholicism,Not stated,Protestantism,Atheism,Other Christians,Other religions,Orthodoxy,Judaism,.,.,25.02,968,24222,,9,,1,,4,,,,5,,,,21,,,20965,,625,,,,,,,78,759,,4,,1139,,15,,5,,9,582,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Catholics,0.431508546,10,10452,2611,356,,5,57,2305,8426,
2022,HN140,Hungary,Somogy,Csurgói,Hungarians,0.869649545,Hungarians,Unstated,Roma,Germans,Ukrainians,Croats,Croats,Greeks,Greeks,Poles,Catholicism,Not stated,Protestantism,Atheism,Other Christians,Other religions,Orthodoxy,Judaism,.,.,14.39,1039,14952,,1,,18,,1,,,,9,,,,9,,,13003,,565,,,,,,,18,1235,,1,,1,,20,,3,,5,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Catholics,0.47558855,3,7111,1691,66,,1,9,954,5117,
2022,HN141,Hungary,Somogy,Fonyódi,Hungarians,0.828108576,Hungarians,Unstated,Roma,Germans,Others,Croats,Ukrainians,Romanians,Greeks,Greeks,Catholicism,Not stated,Atheism,Protestantism,Other Christians,Other religions,Orthodoxy,Judaism,.,.,23.7,1365,32346,,7,,58,,7,,,,16,,,,18,,,26786,,831,,,,,,,149,3856,,4,,16,,27,,9,,11,546,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Catholics,0.424287393,16,13724,2084,334,,13,286,3210,12679,
2022,HN143,Hungary,Somogy,Marcali,Hungarians,0.826688866,Hungarians,Unstated,Roma,Germans,Others,Romanians,Ukrainians,Croats,Ruthenians,Slovaks,Catholicism,Not stated,Atheism,Protestantism,Other Christians,Other religions,Orthodoxy,Judaism,.,.,16.99,1909,32433,,7,,21,,4,,,,4,,,,24,,,26812,,999,,,,,,,147,3545,,4,,8,,22,,10,,1,819,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Catholics,0.464218543,15,15056,1047,341,,4,53,3667,12250,
2022,HN145,Hungary,Somogy,Siófoki,Hungarians,0.84418932,Hungarians,Unstated,Germans,Roma,Others,Ukrainians,Slovaks,Romanians,Serbs,Croats,Not stated,Catholicism,Atheism,Protestantism,Other Christians,Other religions,Judaism,Orthodoxy,.,.,36.2,1393,50433,,24,,21,,13,,,,15,,,,26,,,42575,,401,,,,,,,220,6436,,8,,27,,181,,14,,19,438,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not stated,0.397140761,34,18044,5558,632,,52,83,6001,20029,
2011,AL011,Albania,Durrës,Durrës,Albanians,0.789726458,Albanians,Others,Greeks,Roma,Macedonians,Aromanians,Egyptians,Montenegrins,.,.,Islam,Other religions,Catholicism,Orthodoxy,.,.,.,.,.,.,287.07,610,175110,,,15,,,,177,138289,,457,,,,,,120,,,450,,34,,,,,35568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Muslims,0.674227628,8366,12250,,,118064,,36430,,,
2011,AL021,Albania,Tirana,Kavajë,Albanians,0.890956253,Albanians,Others,Aromanians,Roma,Macedonians,Greeks,.,.,.,.,Islam,Other religions,Orthodoxy,Catholicism,.,.,.,.,.,.,110.76,362,40094,,,,,,,24,35722,,13,,,,,,54,,,34,,,,,,,4247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Muslims,0.881254053,1567,232,,,35333,,2962,,,
2011,AL053,Albania,Durrës,Shijak,Albanians,0.853343383,Albanians,Others,Roma,Greeks,Macedonians,.,.,.,.,.,Islam,Other religions,Catholicism,Orthodoxy,.,.,.,.,.,.,166.83,167,27861,,,,,,,1,23775,,4,,,,,,,,,11,,,,,,,4070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Muslims,0.839883708,203,535,,,23400,,3723,,,
2011,AL057,Albania,Tirana,Tiranë,Albanians,0.829703528,Albanians,Others,Greeks,Roma,Aromanians,Egyptians,Macedonians,Montenegrins,.,.,Islam,Other religions,Orthodoxy,Catholicism,.,.,.,.,.,.,280.53,1987,557422,,,42,,,,468,462495,,2575,,,,,,795,,,2163,,716,,,,,88168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Muslims,0.591123063,35476,29915,,,329505,,162526,,,
2022,HN139,Hungary,Somogy,Barcsi,Hungarians,0.776964744,Hungarians,Roma,Unstated,Croats,Germans,Others,Serbs,Ukrainians,Greeks,Greeks,Catholicism,Not stated,Atheism,Protestantism,Other Christians,Other religions,Orthodoxy,Judaism,.,.,14.56,1445,21046,,17,,791,,4,,,,7,,,,7,,,16352,,1754,,,,,,,91,1594,,4,,6,,13,,1,,7,397,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Catholics,0.4561912,12,9601,1222,143,,2,16,2449,7601,
2021,RM008,Romania,Braşov,Braşov,Romanians,0.762262287,Romanians,Unknown,Hungarians,Roma,Germans,Others,Italians,Ukrainians,Russians,Jews,Orthodoxy,Not stated,Protestantism,Catholicism,Atheism,Other Christians,Other religions,Islam,Judaism,.,49.61,11019,546615,,22,,8,,22,5,5,,76,60,15,,416664,,,28221,81,23472,,,,,,,770,,74884,,4,12,105,106,,2,,20,1853,194,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,0.723893417,395691,17085,41300,2311,289,82,1021,6806,82030,
2021,RM009,Romania,Brăila,Brăila,Romanians,0.850716996,Romanians,Unknown,Roma,Russians,Others,Turks,Greeks,Hungarians,Italians,Jews,Orthodoxy,Not stated,Protestantism,Atheism,Catholicism,Islam,Other Christians,Other religions,Judaism,.,29.44,9559,281452,,,,2,,10,,5,,97,143,4,,239436,,,47,31,7435,,,,,,,154,,32248,,1,1,1759,22,,1,,1,18,34,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,0.863596635,243061,700,1927,88,302,32,87,797,34458,
2021,RM017,Romania,Galaţi,Galaţi,Romanians,0.832160711,Romanians,Unknown,Roma,Others,Russians,Greeks,Hungarians,Italians,Turks,Ukrainians,Orthodoxy,Not stated,Protestantism,Atheism,Catholicism,Islam,Other religions,Other Christians,Judaism,.,54.12,9182,496892,,4,,,,8,3,5,,94,60,5,,413494,,,90,33,15366,,,,,,,151,,67261,,3,,113,52,,,,2,50,75,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,0.828129654,411491,1211,9954,189,210,40,196,2151,71450,
2021,RM036,Romania,Tulcea,Tulcea,Romanians,0.791776784,Romanians,Unknown,Russians,Roma,Turks,Ukrainians,Others,Greeks,Tatars,Germans,Orthodoxy,Not stated,Islam,Protestantism,Atheism,Catholicism,Other Christians,Other religions,Judaism,.,11.38,16985,193355,,2,,2,,34,6,4,,266,993,106,,153094,,,51,8,3963,,,,,,,567,,25192,,,1,8010,900,,,,1,65,65,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,0.831899873,160852,477,1050,96,3355,13,56,606,26850,
2021,RM037,Romania,Vaslui,Vaslui,Romanians,0.847365893,Romanians,Unknown,Roma,Others,Italians,Russians,Hungarians,Jews,Ukrainians,Germans,Orthodoxy,Not stated,Protestantism,Catholicism,Atheism,Other Christians,Other religions,Islam,Judaism,.,33.37,11227,374700,,,,,,3,2,3,,5,7,,,317508,,,28,13,5267,,,,,,,58,,51711,,2,1,30,12,,,,1,9,39,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,0.830232186,311088,3405,6118,125,26,13,77,595,53253,
2021,RM038,Romania,Vâlcea,Vâlcea,Romanians,0.885435894,Romanians,Unknown,Roma,Hungarians,Others,Italians,Germans,Turks,Ukrainians,Russians,Orthodoxy,Not stated,Protestantism,Atheism,Catholicism,Other Christians,Islam,Other religions,Judaism,.,29.54,11572,341861,,8,,,,2,,3,,7,37,7,,302696,,,78,4,8234,,,,,,,68,,30607,,2,,9,16,,,,3,39,40,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,0.893796017,305554,480,1766,109,88,7,58,870,32929,
2011,AL020,Albania,Tirana,Kamëz,Albanians,0.85272099,Albanians,Others,Roma,Egyptians,Macedonians,Greeks,Greeks,.,.,.,Islam,Other religions,Catholicism,Orthodoxy,.,.,.,.,.,.,1488.43,70,104190,,,,,,,15,88845,,7,,,,,,7,,,107,,53,,,,,15156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Muslims,0.766177176,213,9248,,,79828,,14901,,,
2011,AL027,Albania,Durrës,Krujë,Albanians,0.708496339,Albanians,Others,Roma,Greeks,Egyptians,Macedonians,Aromanians,.,.,.,Islam,Other religions,Catholicism,Orthodoxy,.,.,.,.,.,.,101.04,592,59814,,,,,,,6,42378,,13,,,,,,5,,,475,,9,,,,,16928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Muslims,0.669375063,98,6521,,,40038,,13157,,,
2011,AL061,Albania,Tirana,Vorë,Albanians,0.952177492,Albanians,Others,Macedonians,Macedonians,.,.,.,.,.,.,Islam,Other religions,Catholicism,Orthodoxy,.,.,.,.,.,.,177.16,144,25511,,,,,,,1,24291,,,,,,,,1,,,,,,,,,,1218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Muslims,0.902708635,53,259,,,23029,,2170,,,
2022,HN146,Hungary,Somogy,Tabi,Hungarians,0.855862069,Hungarians,Unstated,Germans,Roma,Others,Ukrainians,Romanians,Serbs,Croats,Bulgarians,Catholicism,Not stated,Atheism,Protestantism,Other Christians,Other religions,Orthodoxy,Judaism,.,.,12.79,907,11600,,8,,4,,1,,,,,,,,11,,,9928,,183,,,,,,,59,1192,,1,,,,19,,,,1,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Catholics,0.388534483,5,4507,1095,180,,2,16,1372,4423,
2022,HN049,Hungary,Békés,Mezőkovácsházai,Hungarians,0.841539758,Hungarians,Unstated,Romanians,Roma,Serbs,Slovaks,Germans,Others,Ukrainians,Bulgarians,Not stated,Catholicism,Atheism,Protestantism,Orthodoxy,Other Christians,Other religions,Judaism,.,.,17.93,1853,33226,,247,,4,,5,,,,1,,,,916,,,27961,,529,,,,,,,45,3138,,1,,246,,11,,1,,3,117,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not stated,0.397550111,529,9332,2484,297,,3,30,7342,13209,
2022,HN084,Hungary,Fejér,Székesfehérvári,Hungarians,0.863347231,Hungarians,Unstated,Germans,Roma,Others,Ukrainians,Romanians,Croats,Poles,Slovaks,Not stated,Catholicism,Atheism,Protestantism,Other Christians,Other religions,Orthodoxy,Judaism,.,.,66.49,2251,149664,,61,,91,,32,,,,57,,,,101,,,129212,,622,,,,,,,501,17800,,7,,79,,174,,34,,83,760,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not stated,0.428392934,136,41395,14855,1830,,53,326,26954,64115,
2022,HN102,Hungary,Heves,Bélapátfalvai,Hungarians,0.892797748,Hungarians,Unstated,Roma,Others,Romanians,Germans,Slovaks,Ukrainians,Serbs,Serbs,Catholicism,Not stated,Atheism,Protestantism,Other Christians,Other religions,Orthodoxy,Judaism,.,.,19.3,405,7817,,1,,,,1,,,,1,,,,21,,,6979,,317,,,,,,,22,450,,1,,6,,3,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Catholics,0.395931943,3,3095,908,84,,1,11,952,2763,
2022,HN047,Hungary,Békés,Gyomaendrődi,Hungarians,0.869874457,Hungarians,Unstated,Roma,Germans,Others,Slovaks,Ukrainians,Romanians,Serbs,Bulgarians,Not stated,Atheism,Catholicism,Protestantism,Other Christians,Other religions,Orthodoxy,Judaism,.,.,14.21,1474,20949,,9,,5,,7,,,,3,,,,11,,,18223,,188,,,,,,,34,2349,,1,,18,,15,,,,6,75,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not stated,0.369898325,4,3112,2600,176,,3,32,7273,7749,
2022,HN078,Hungary,Fejér,Dunaújvárosi,Hungarians,0.849378759,Hungarians,Unstated,Roma,Germans,Others,Ukrainians,Greeks,Romanians,Croats,Serbs,Not stated,Atheism,Catholicism,Protestantism,Other Christians,Other religions,Orthodoxy,Judaism,.,.,63.43,1397,88613,,101,,105,,14,,,,265,,,,112,,,75266,,734,,,,,,,388,10641,,11,,52,,292,,100,,64,450,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not stated,0.424158983,255,18834,5201,1000,,22,279,25436,37586,
2022,HN081,Hungary,Fejér,Martonvásári,Hungarians,0.856236279,Hungarians,Unstated,Roma,Germans,Croats,Others,Ukrainians,Romanians,Serbs,Slovaks,Not stated,Catholicism,Atheism,Protestantism,Other Christians,Other religions,Orthodoxy,Judaism,.,.,48.43,602,29152,,29,,118,,12,,,,15,,,,42,,,24961,,621,,,,,,,115,2971,,3,,18,,88,,5,,18,125,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not stated,0.415477497,49,7506,3523,432,,12,97,5421,12112,
2022,HN108,Hungary,Heves,Pétervásárai,Hungarians,0.861664465,Hungarians,Roma,Unstated,Others,Romanians,Ukrainians,Ukrainians,Slovaks,Bulgarians,Greeks,Catholicism,Not stated,Atheism,Protestantism,Other Christians,Other religions,Judaism,Orthodoxy,.,.,17.85,1060,18925,,1,,1,,7,,,,3,,,,24,,,16307,,1967,,,,,,,44,510,,1,,15,,21,,1,,1,21,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Catholics,0.522430647,8,9887,528,332,,9,36,2117,6008,
2022,HN046,Hungary,Békés,Békéscsabai,Hungarians,0.871410569,Hungarians,Unstated,Slovaks,Roma,Romanians,Others,Germans,Ukrainians,Poles,Serbs,Not stated,Atheism,Catholicism,Protestantism,Other Christians,Other religions,Orthodoxy,Judaism,.,.,55.25,1350,74594,,32,,12,,13,,,,19,,,,193,,,65002,,662,,,,,,,169,6576,,6,,1602,,78,,19,,39,157,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not stated,0.386666488,154,12504,11254,991,,15,157,20676,28843,
2022,HN104,Hungary,Heves,Füzesabonyi,Hungarians,0.859798906,Hungarians,Unstated,Roma,Germans,Romanians,Others,Ukrainians,Slovaks,Ruthenians,Greeks,Not stated,Catholicism,Atheism,Protestantism,Other Christians,Other religions,Orthodoxy,Judaism,.,.,22.21,1276,28345,,5,,5,,3,,,,6,,,,47,,,24371,,1743,,,,,,,32,1870,,3,,12,,27,,8,,4,208,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not stated,0.398976892,14,10885,1317,610,,4,37,4169,11309,
2022,HN083,Hungary,Fejér,Sárbogárdi,Hungarians,0.898948487,Hungarians,Unstated,Roma,Others,Germans,Romanians,Ukrainians,Slovaks,Greeks,Greeks,Not stated,Catholicism,Atheism,Protestantism,Other Christians,Other religions,Judaism,Orthodoxy,.,.,18.86,1397,26343,,5,,3,,1,,,,7,,,,12,,,23681,,726,,,,,,,39,1794,,4,,8,,9,,3,,6,38,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not stated,0.353338648,8,8747,3892,214,,11,23,4140,9308,
2022,HN172,Hungary,Tolna,Szekszárdi,Hungarians,0.850227014,Hungarians,Unstated,Germans,Roma,Others,Serbs,Romanians,Croats,Slovaks,Armenians,Not stated,Catholicism,Atheism,Protestantism,Other Christians,Other religions,Orthodoxy,Judaism,.,.,38.92,1375,53521,,72,,40,,14,,,,9,,,,50,,,45505,,1139,,,,,,,145,4969,,5,,17,,13,,8,,14,1506,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not stated,0.390089871,49,16921,4921,545,,15,85,10107,20878,
2022,HN053,Hungary,Békés,Szeghalmi,Hungarians,0.888157394,Hungarians,Unstated,Roma,Germans,Others,Romanians,Slovaks,Ukrainians,Serbs,Serbs,Atheism,Not stated,Protestantism,Catholicism,Other Christians,Other religions,Judaism,Orthodoxy,.,.,17.1,1537,26278,,7,,,,7,,,,1,,,,30,,,23339,,705,,,,,,,43,2058,,1,,9,,8,,3,,5,56,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atheists/ Agnostics,0.412702641,4,1435,4996,281,,5,34,10845,8678,
2022,HN105,Hungary,Heves,Gyöngyösi,Hungarians,0.86904424,Hungarians,Unstated,Roma,Ukrainians,Slovaks,Others,Romanians,Germans,Ruthenians,Poles,Not stated,Catholicism,Atheism,Protestantism,Other Christians,Other religions,Orthodoxy,Judaism,.,.,41.24,1623,66931,,10,,10,,17,,,,14,,,,95,,,58166,,1954,,,,,,,190,5834,,3,,218,,239,,52,,25,90,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not stated,0.421030614,49,26171,2295,1147,,17,160,8912,28180,
2022,HN170,Hungary,Tolna,Dombóvári,Hungarians,0.865422363,Hungarians,Unstated,Roma,Germans,Others,Romanians,Croats,Ukrainians,Serbs,Armenians,Catholicism,Not stated,Atheism,Protestantism,Other Christians,Other religions,Orthodoxy,.,.,.,27.09,1072,29039,,11,,37,,1,,,,5,,,,44,,,25131,,963,,,,,,,68,2124,,4,,4,,28,,7,,6,597,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Catholics,0.446227487,9,12958,1346,362,,,56,3753,10555,
2011,AL025,Albania,Vlorë,Konispol,Albanians,0.634930261,Albanians,Greeks,Others,Aromanians,Roma,Egyptians,.,.,.,.,Islam,Orthodoxy,Other religions,Catholicism,.,.,.,.,.,.,22.16,372,8245,,,,,,,,5235,,2290,,,,,,64,,,7,,3,,,,,646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Muslims,0.524439054,2599,474,,,4324,,848,,,
2011,AL044,Albania,Korçë,Pogradec,Albanians,0.804518121,Albanians,Others,Aromanians,Egyptians,Roma,Macedonians,Greeks,.,.,.,Islam,Other religions,Orthodoxy,Catholicism,.,.,.,.,.,.,48.53,1268,61530,,,,,,,81,49502,,70,,,,,,347,,,171,,218,,,,,11141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Muslims,0.686445636,5177,628,,,42237,,13488,,,
2011,AL052,Albania,Vlorë,Selenicë,Albanians,0.496523542,Albanians,Others,Aromanians,Greeks,Roma,.,.,.,.,.,Other religions,Islam,Orthodoxy,Catholicism,.,.,.,.,.,.,16.9,970,16396,,,,,,,,8141,,4,,,,,,408,,,2,,,,,,,7841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Others,0.488228836,563,30,,,7798,,8005,,,
2022,HN050,Hungary,Békés,Orosházi,Hungarians,0.862694699,Hungarians,Unstated,Slovaks,Roma,Others,Germans,Romanians,Serbs,Bulgarians,Bulgarians,Not stated,Atheism,Catholicism,Protestantism,Other Christians,Other religions,Orthodoxy,Judaism,.,.,30.05,1515,45519,,25,,1,,10,,,,8,,,,73,,,39269,,393,,,,,,,92,4894,,3,,636,,10,,10,,10,79,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not stated,0.385289659,32,7206,6404,652,,10,82,13595,17538,
2022,HN052,Hungary,Békés,Szarvasi,Hungarians,0.8766071,Hungarians,Slovaks,Unstated,Roma,Others,Germans,Romanians,Serbs,Bulgarians,Bulgarians,Not stated,Protestantism,Atheism,Catholicism,Other Christians,Other religions,Orthodoxy,Judaism,.,.,23.87,1036,24734,,13,,1,,7,,,,4,,,,23,,,21682,,341,,,,,,,54,1250,,3,,1302,,6,,7,,4,33,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not stated,0.373493976,14,3965,6224,212,,5,37,5039,9238,
2022,HN080,Hungary,Fejér,Gárdonyi,Hungarians,0.865585359,Hungarians,Unstated,Others,Germans,Roma,Ukrainians,Romanians,Armenians,Poles,Croats,Not stated,Catholicism,Atheism,Protestantism,Other Christians,Other religions,Orthodoxy,Judaism,.,.,54.89,665,36499,,6,,19,,12,,,,8,,,,23,,,31593,,91,,,,,,,218,4234,,1,,19,,30,,5,,20,199,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not stated,0.41612099,28,10049,4000,525,,21,109,6579,15188,
